# Ecoflex30, bending actuator, displacement test.
# wall=10mm, 5 chambers, chamber=[8x8x2]mm, tube=[2,2,10]mm.
# Pressure (N/mm2), Bending Angle (degrees)
0.020203,1.1794
0.02021,1.1794
0.020217,1.1794
0.020225,1.1794
0.020232,1.1794
0.020239,1.1794
0.020246,1.1794
0.020254,1.1108
0.020261,1.1794
0.020268,1.1794
0.020275,1.1794
0.020283,1.1794
0.02029,1.1794
0.020297,1.1794
0.020304,1.1794
0.020312,1.1794
0.020319,1.1794
0.020326,1.1794
0.020333,1.1794
0.020341,1.1794
0.020348,1.2595
0.020355,1.1794
0.020362,1.1794
0.02037,1.1794
0.020377,1.1794
0.020384,1.1794
0.020391,1.1794
0.020399,1.1794
0.020406,1.1794
0.020413,1.1794
0.02042,1.1794
0.020428,1.1794
0.020435,1.1794
0.020442,1.1794
0.020449,1.1794
0.020457,1.1794
0.020464,1.1794
0.020471,1.1794
0.020478,1.1794
0.020486,1.1794
0.020493,1.1794
0.0205,1.1794
0.020507,1.1794
0.020514,1.1794
0.020522,1.1794
0.020529,1.1794
0.020536,1.1794
0.020543,1.1794
0.020551,1.1794
0.020558,1.1794
0.020565,1.1794
0.020572,1.1794
0.02058,1.1794
0.020587,1.2479
0.020594,1.1794
0.020601,1.2479
0.020609,1.1794
0.020616,1.1794
0.020623,1.1794
0.02063,1.1794
0.020638,1.2479
0.020645,1.1794
0.020652,1.2479
0.020659,1.2479
0.020667,1.1794
0.020674,1.2479
0.020681,1.2479
0.020688,1.2479
0.020696,1.2479
0.020703,1.2479
0.02071,1.2479
0.020717,1.2479
0.020725,1.2479
0.020732,1.2479
0.020739,1.2479
0.020746,1.2479
0.020754,1.2479
0.020761,1.2479
0.020768,1.2479
0.020775,1.2479
0.020783,1.2479
0.02079,1.2479
0.020797,1.2479
0.020804,1.2479
0.020812,1.2479
0.020819,1.2479
0.020826,1.2479
0.020833,1.2479
0.020841,1.2479
0.020848,1.2479
0.020855,1.2479
0.020862,1.2479
0.02087,1.2479
0.020877,1.2479
0.020884,1.2479
0.020891,1.2479
0.020899,1.2479
0.020906,1.2479
0.020913,1.2479
0.02092,1.2479
0.020928,1.2479
0.020935,1.2479
0.020942,1.2479
0.020949,1.2479
0.020957,1.2479
0.020964,1.2479
0.020971,1.2479
0.020978,1.2479
0.020986,1.2479
0.020993,1.3281
0.021,1.3165
0.021007,1.3165
0.021014,1.3165
0.021022,1.3165
0.021029,1.3165
0.021036,1.3165
0.021043,1.3165
0.021051,1.3165
0.021058,1.3165
0.021065,1.3165
0.021072,1.3165
0.02108,1.3165
0.021087,1.3165
0.021094,1.3165
0.021101,1.3165
0.021109,1.3165
0.021116,1.3165
0.021123,1.3165
0.02113,1.3165
0.021138,1.3165
0.021145,1.3165
0.021152,1.3165
0.021159,1.3165
0.021167,1.3165
0.021174,1.3165
0.021181,1.3165
0.021188,1.3165
0.021196,1.3165
0.021203,1.3165
0.02121,1.3165
0.021217,1.3165
0.021225,1.3165
0.021232,1.3165
0.021239,1.3281
0.021246,1.3165
0.021254,1.3165
0.021261,1.3165
0.021268,1.3165
0.021275,1.3165
0.021283,1.3165
0.02129,1.3165
0.021297,1.3165
0.021304,1.3165
0.021312,1.3165
0.021319,1.3165
0.021326,1.3165
0.021333,1.3165
0.021341,1.3165
0.021348,1.3165
0.021355,1.3165
0.021362,1.3165
0.02137,1.3165
0.021377,1.3165
0.021384,1.3281
0.021391,1.3165
0.021399,1.3165
0.021406,1.3165
0.021413,1.3165
0.02142,1.3165
0.021428,1.3165
0.021435,1.3165
0.021442,1.3165
0.021449,1.3165
0.021457,1.3165
0.021464,1.3165
0.021471,1.3165
0.021478,1.3165
0.021486,1.3165
0.021493,1.3165
0.0215,1.3165
0.021507,1.3849
0.021514,1.3849
0.021522,1.3849
0.021529,1.3849
0.021536,1.3849
0.021543,1.3165
0.021551,1.3849
0.021558,1.3849
0.021565,1.3165
0.021572,1.3849
0.02158,1.3849
0.021587,1.3849
0.021594,1.3281
0.021601,1.3165
0.021609,1.3967
0.021616,1.3849
0.021623,1.3849
0.02163,1.3849
0.021638,1.3849
0.021645,1.3849
0.021652,1.3849
0.021659,1.3849
0.021667,1.3281
0.021674,1.3849
0.021681,1.3849
0.021688,1.3849
0.021696,1.3849
0.021703,1.3849
0.02171,1.3849
0.021717,1.3849
0.021725,1.3849
0.021732,1.3849
0.021739,1.3849
0.021746,1.3849
0.021754,1.3849
0.021761,1.3849
0.021768,1.3849
0.021775,1.3849
0.021783,1.3849
0.02179,1.3849
0.021797,1.3849
0.021804,1.3849
0.021812,1.3849
0.021819,1.3849
0.021826,1.3849
0.021833,1.3849
0.021841,1.3849
0.021848,1.3849
0.021855,1.3849
0.021862,1.3849
0.02187,1.3849
0.021877,1.3849
0.021884,1.3849
0.021891,1.3849
0.021899,1.3849
0.021906,1.3849
0.021913,1.3849
0.02192,1.3849
0.021928,1.3849
0.021935,1.3849
0.021942,1.3849
0.021949,1.3849
0.021957,1.3849
0.021964,1.3967
0.021971,1.3967
0.021978,1.3967
0.021986,1.3967
0.021993,1.3849
0.022,1.3849
0.022007,1.3967
0.022014,1.3849
0.022022,1.3967
0.022029,1.3967
0.022036,1.3967
0.022043,1.3967
0.022051,1.3849
0.022058,1.4534
0.022065,1.3849
0.022072,1.3849
0.02208,1.4534
0.022087,1.4534
0.022094,1.5337
0.022101,1.4534
0.022109,1.4534
0.022116,1.4534
0.022123,1.4652
0.02213,1.4534
0.022138,1.4534
0.022145,1.4534
0.022152,1.4534
0.022159,1.4534
0.022167,1.4652
0.022174,1.4534
0.022181,1.4534
0.022188,1.4534
0.022196,1.4652
0.022203,1.4652
0.02221,1.4534
0.022217,1.4652
0.022225,1.4534
0.022232,1.4534
0.022239,1.4534
0.022246,1.4534
0.022254,1.4652
0.022261,1.4652
0.022268,1.4534
0.022275,1.4652
0.022283,1.4652
0.02229,1.4652
0.022297,1.4652
0.022304,1.4652
0.022312,1.4652
0.022319,1.4652
0.022326,1.4652
0.022333,1.4534
0.022341,1.4652
0.022348,1.4652
0.022355,1.5218
0.022362,1.5218
0.02237,1.5218
0.022377,1.5337
0.022384,1.5218
0.022391,1.5337
0.022399,1.5337
0.022406,1.5337
0.022413,1.4652
0.02242,1.4534
0.022428,1.4652
0.022435,1.4652
0.022442,1.5218
0.022449,1.4652
0.022457,1.4652
0.022464,1.4652
0.022471,1.5337
0.022478,1.5337
0.022486,1.5337
0.022493,1.5337
0.0225,1.5337
0.022507,1.5337
0.022514,1.5337
0.022522,1.5337
0.022529,1.5218
0.022536,1.5337
0.022543,1.5337
0.022551,1.5337
0.022558,1.5337
0.022565,1.5337
0.022572,1.5337
0.02258,1.5337
0.022587,1.5337
0.022594,1.5337
0.022601,1.5337
0.022609,1.5218
0.022616,1.5337
0.022623,1.5337
0.02263,1.5337
0.022638,1.5337
0.022645,1.5337
0.022652,1.5218
0.022659,1.5218
0.022667,1.5218
0.022674,1.5337
0.022681,1.5337
0.022688,1.5337
0.022696,1.5337
0.022703,1.5337
0.02271,1.5337
0.022717,1.5337
0.022725,1.5218
0.022732,1.5218
0.022739,1.5218
0.022746,1.5218
0.022754,1.5218
0.022761,1.5337
0.022768,1.5218
0.022775,1.5218
0.022783,1.5337
0.02279,1.5337
0.022797,1.5218
0.022804,1.5337
0.022812,1.5337
0.022819,1.5218
0.022826,1.5218
0.022833,1.5337
0.022841,1.5218
0.022848,1.5218
0.022855,1.5337
0.022862,1.5218
0.02287,1.5337
0.022877,1.5337
0.022884,1.5337
0.022891,1.5218
0.022899,1.5337
0.022906,1.5218
0.022913,1.5902
0.02292,1.5337
0.022928,1.6022
0.022935,1.5337
0.022942,1.5218
0.022949,1.5218
0.022957,1.5218
0.022964,1.5337
0.022971,1.5337
0.022978,1.5337
0.022986,1.6022
0.022993,1.6022
0.023,1.6022
0.023007,1.5337
0.023014,1.6022
0.023022,1.6022
0.023029,1.6022
0.023036,1.6022
0.023043,1.6022
0.023051,1.5337
0.023058,1.6022
0.023065,1.6022
0.023072,1.6022
0.02308,1.6022
0.023087,1.6022
0.023094,1.6022
0.023101,1.6022
0.023109,1.6022
0.023116,1.5902
0.023123,1.6022
0.02313,1.6022
0.023138,1.6022
0.023145,1.6022
0.023152,1.6022
0.023159,1.6022
0.023167,1.5902
0.023174,1.5902
0.023181,1.6022
0.023188,1.6022
0.023196,1.6022
0.023203,1.6022
0.02321,1.6022
0.023217,1.6022
0.023225,1.6022
0.023232,1.6022
0.023239,1.6022
0.023246,1.6707
0.023254,1.6022
0.023261,1.6022
0.023268,1.6022
0.023275,1.6707
0.023283,1.6022
0.02329,1.6586
0.023297,1.6707
0.023304,1.6707
0.023312,1.6707
0.023319,1.6707
0.023326,1.6707
0.023333,1.6707
0.023341,1.6707
0.023348,1.6586
0.023355,1.6707
0.023362,1.6707
0.02337,1.6707
0.023377,1.6707
0.023384,1.6707
0.023391,1.6707
0.023399,1.6707
0.023406,1.6707
0.023413,1.6707
0.02342,1.6707
0.023428,1.6707
0.023435,1.6707
0.023442,1.6707
0.023449,1.6707
0.023457,1.6707
0.023464,1.6707
0.023471,1.6707
0.023478,1.6707
0.023486,1.6707
0.023493,1.6707
0.0235,1.6707
0.023507,1.6707
0.023514,1.6707
0.023522,1.6707
0.023529,1.6586
0.023536,1.6707
0.023543,1.7268
0.023551,1.6707
0.023558,1.6707
0.023565,1.6707
0.023572,1.7388
0.02358,1.6707
0.023587,1.6707
0.023594,1.7388
0.023601,1.6707
0.023609,1.7388
0.023616,1.7388
0.023623,1.7388
0.02363,1.7388
0.023638,1.6707
0.023645,1.7388
0.023652,1.6707
0.023659,1.7388
0.023667,1.7388
0.023674,1.7388
0.023681,1.6707
0.023688,1.6707
0.023696,1.7388
0.023703,1.7388
0.02371,1.7388
0.023717,1.7268
0.023725,1.7388
0.023732,1.7388
0.023739,1.7388
0.023746,1.6707
0.023754,1.7388
0.023761,1.7388
0.023768,1.7388
0.023775,1.7388
0.023783,1.7388
0.02379,1.7388
0.023797,1.7388
0.023804,1.7388
0.023812,1.7388
0.023819,1.7388
0.023826,1.7388
0.023833,1.7388
0.023841,1.7388
0.023848,1.7388
0.023855,1.7388
0.023862,1.7388
0.02387,1.7388
0.023877,1.7388
0.023884,1.7388
0.023891,1.7388
0.023899,1.7388
0.023906,1.7388
0.023913,1.7388
0.02392,1.7388
0.023928,1.7388
0.023935,1.7388
0.023942,1.7388
0.023949,1.7388
0.023957,1.7388
0.023964,1.7388
0.023971,1.7388
0.023978,1.7388
0.023986,1.7388
0.023993,1.7388
0.024,1.7388
0.024007,1.7388
0.024014,1.7388
0.024022,1.7388
0.024029,1.7388
0.024036,1.8078
0.024043,1.7388
0.024051,1.7388
0.024058,1.7388
0.024065,1.7388
0.024072,1.7388
0.02408,1.8078
0.024087,1.8078
0.024094,1.8078
0.024101,1.8078
0.024109,1.8078
0.024116,1.8078
0.024123,1.8078
0.02413,1.7388
0.024138,1.8078
0.024145,1.8078
0.024152,1.8078
0.024159,1.8078
0.024167,1.8078
0.024174,1.7948
0.024181,1.8078
0.024188,1.8078
0.024196,1.8078
0.024203,1.8078
0.02421,1.8078
0.024217,1.8078
0.024225,1.8078
0.024232,1.8078
0.024239,1.8078
0.024246,1.8078
0.024254,1.8078
0.024261,1.8078
0.024268,1.8078
0.024275,1.8078
0.024283,1.8078
0.02429,1.8078
0.024297,1.8078
0.024304,1.8078
0.024312,1.8078
0.024319,1.8078
0.024326,1.8078
0.024333,1.8078
0.024341,1.8078
0.024348,1.8078
0.024355,1.8078
0.024362,1.8078
0.02437,1.8078
0.024377,1.8078
0.024384,1.8078
0.024391,1.8078
0.024399,1.8078
0.024406,1.8078
0.024413,1.8078
0.02442,1.8078
0.024428,1.8078
0.024435,1.8078
0.024442,1.8078
0.024449,1.8758
0.024457,1.8078
0.024464,1.8758
0.024471,1.8758
0.024478,1.8758
0.024486,1.8758
0.024493,1.8078
0.0245,1.8758
0.024507,1.8758
0.024514,1.8758
0.024522,1.8758
0.024529,1.8758
0.024536,1.8758
0.024543,1.8758
0.024551,1.8758
0.024558,1.8758
0.024565,1.8758
0.024572,1.8758
0.02458,1.8758
0.024587,1.8758
0.024594,1.8758
0.024601,1.8758
0.024609,1.8758
0.024616,1.8758
0.024623,1.8758
0.02463,1.8758
0.024638,1.8758
0.024645,1.8758
0.024652,1.8758
0.024659,1.8758
0.024667,1.8758
0.024674,1.8758
0.024681,1.8758
0.024688,1.8758
0.024696,1.8758
0.024703,1.8758
0.02471,1.8758
0.024717,1.8758
0.024725,1.9438
0.024732,1.8758
0.024739,1.8758
0.024746,1.8758
0.024754,1.8758
0.024761,1.8758
0.024768,1.8758
0.024775,1.8758
0.024783,1.9438
0.02479,1.9438
0.024797,1.9438
0.024804,1.9438
0.024812,1.9438
0.024819,1.8758
0.024826,1.9438
0.024833,1.9438
0.024841,1.9438
0.024848,1.9438
0.024855,1.9438
0.024862,1.9438
0.02487,1.9438
0.024877,1.9438
0.024884,1.9438
0.024891,1.9438
0.024899,1.9438
0.024906,1.9438
0.024913,1.9438
0.02492,1.9438
0.024928,1.9438
0.024935,1.9438
0.024942,1.9438
0.024949,1.9438
0.024957,1.9438
0.024964,1.9438
0.024971,1.9438
0.024978,1.9438
0.024986,1.9438
0.024993,1.9438
0.025,1.9438
0.025007,1.9438
0.025014,1.9438
0.025022,1.9438
0.025029,1.9438
0.025036,1.9438
0.025043,1.9438
0.025051,2.0128
0.025058,2.0128
0.025065,2.0128
0.025072,1.9438
0.02508,2.0128
0.025087,2.0128
0.025094,1.9438
0.025101,1.9568
0.025109,2.0128
0.025116,2.0128
0.025123,2.0128
0.02513,2.0128
0.025138,2.0128
0.025145,2.0248
0.025152,2.0248
0.025159,2.0248
0.025167,2.0128
0.025174,2.0128
0.025181,2.0248
0.025188,2.0128
0.025196,2.0248
0.025203,2.0248
0.02521,2.0248
0.025217,2.0248
0.025225,2.0248
0.025232,2.0248
0.025239,2.0248
0.025246,2.0248
0.025254,2.0248
0.025261,2.0248
0.025268,2.0248
0.025275,2.0248
0.025283,2.0248
0.02529,2.0248
0.025297,2.0248
0.025304,2.0248
0.025312,2.0248
0.025319,2.0248
0.025326,2.0248
0.025333,2.0248
0.025341,2.0248
0.025348,2.0248
0.025355,2.0248
0.025362,2.0248
0.02537,2.0248
0.025377,2.0938
0.025384,2.0938
0.025391,2.0248
0.025399,2.0248
0.025406,2.0248
0.025413,2.0248
0.02542,2.0248
0.025428,2.0938
0.025435,2.0248
0.025442,2.0248
0.025449,2.0938
0.025457,2.0248
0.025464,2.0938
0.025471,2.0938
0.025478,2.0938
0.025486,2.0938
0.025493,2.0938
0.0255,2.0938
0.025507,2.0938
0.025514,2.0938
0.025522,2.0938
0.025529,2.0938
0.025536,2.0938
0.025543,2.0938
0.025551,2.0938
0.025558,2.0938
0.025565,2.0938
0.025572,2.0938
0.02558,2.0938
0.025587,2.0808
0.025594,2.0938
0.025601,2.0808
0.025609,2.0938
0.025616,2.0808
0.025623,2.0808
0.02563,2.0808
0.025638,2.0808
0.025645,2.0938
0.025652,2.0938
0.025659,2.0808
0.025667,2.0938
0.025674,2.0808
0.025681,2.0808
0.025688,2.0938
0.025696,2.0808
0.025703,2.0808
0.02571,2.0938
0.025717,2.0938
0.025725,2.0938
0.025732,2.0808
0.025739,2.0808
0.025746,2.0808
0.025754,2.0938
0.025761,2.0808
0.025768,2.0808
0.025775,2.0808
0.025783,2.1488
0.02579,2.1488
0.025797,2.1488
0.025804,2.1488
0.025812,2.1488
0.025819,2.1488
0.025826,2.1488
0.025833,2.1488
0.025841,2.1488
0.025848,2.1488
0.025855,2.1488
0.025862,2.1488
0.02587,2.1488
0.025877,2.1488
0.025884,2.1488
0.025891,2.1488
0.025899,2.1488
0.025906,2.1488
0.025913,2.1488
0.02592,2.1488
0.025928,2.1488
0.025935,2.1488
0.025942,2.1488
0.025949,2.1488
0.025957,2.1488
0.025964,2.1488
0.025971,2.1488
0.025978,2.1488
0.025986,2.1488
0.025993,2.1488
0.026,2.1488
0.026007,2.1488
0.026014,2.1488
0.026022,2.1488
0.026029,2.1488
0.026036,2.1488
0.026043,2.1488
0.026051,2.1488
0.026058,2.1488
0.026065,2.1618
0.026072,2.1488
0.02608,2.1618
0.026087,2.1488
0.026094,2.1618
0.026101,2.1618
0.026109,2.2168
0.026116,2.2298
0.026123,2.2298
0.02613,2.2298
0.026138,2.2168
0.026145,2.2168
0.026152,2.2168
0.026159,2.2168
0.026167,2.2168
0.026174,2.1488
0.026181,2.2168
0.026188,2.2168
0.026196,2.1618
0.026203,2.2298
0.02621,2.2298
0.026217,2.2298
0.026225,2.2298
0.026232,2.2298
0.026239,2.2298
0.026246,2.2168
0.026254,2.2168
0.026261,2.2168
0.026268,2.2168
0.026275,2.2168
0.026283,2.2168
0.02629,2.2298
0.026297,2.2168
0.026304,2.2298
0.026312,2.2298
0.026319,2.2168
0.026326,2.2298
0.026333,2.2168
0.026341,2.2298
0.026348,2.2168
0.026355,2.2168
0.026362,2.2168
0.02637,2.2168
0.026377,2.2168
0.026384,2.2168
0.026391,2.2168
0.026399,2.2168
0.026406,2.2168
0.026413,2.2168
0.02642,2.2858
0.026428,2.2168
0.026435,2.2858
0.026442,2.2168
0.026449,2.2168
0.026457,2.2168
0.026464,2.2858
0.026471,2.2858
0.026478,2.2168
0.026486,2.2858
0.026493,2.2858
0.0265,2.2858
0.026507,2.2858
0.026514,2.2858
0.026522,2.2858
0.026529,2.2858
0.026536,2.2858
0.026543,2.2858
0.026551,2.2858
0.026558,2.2858
0.026565,2.2858
0.026572,2.2858
0.02658,2.2858
0.026587,2.2858
0.026594,2.2858
0.026601,2.2858
0.026609,2.2858
0.026616,2.2858
0.026623,2.2858
0.02663,2.2858
0.026638,2.2858
0.026645,2.2858
0.026652,2.2858
0.026659,2.2858
0.026667,2.2858
0.026674,2.2858
0.026681,2.2858
0.026688,2.2858
0.026696,2.2858
0.026703,2.2858
0.02671,2.2858
0.026717,2.3538
0.026725,2.2858
0.026732,2.3668
0.026739,2.2858
0.026746,2.3538
0.026754,2.3538
0.026761,2.2858
0.026768,2.3538
0.026775,2.3538
0.026783,2.3538
0.02679,2.3538
0.026797,2.3538
0.026804,2.3538
0.026812,2.3538
0.026819,2.3538
0.026826,2.3538
0.026833,2.3538
0.026841,2.3538
0.026848,2.3538
0.026855,2.3538
0.026862,2.3538
0.02687,2.3668
0.026877,2.3538
0.026884,2.3668
0.026891,2.3538
0.026899,2.3538
0.026906,2.3538
0.026913,2.4218
0.02692,2.4218
0.026928,2.3538
0.026935,2.3538
0.026942,2.3538
0.026949,2.3538
0.026957,2.3668
0.026964,2.3538
0.026971,2.3538
0.026978,2.3538
0.026986,2.3538
0.026993,2.4218
0.027,2.4218
0.027007,2.4218
0.027014,2.4218
0.027022,2.4218
0.027029,2.4218
0.027036,2.4218
0.027043,2.4218
0.027051,2.4218
0.027058,2.3538
0.027065,2.4218
0.027072,2.4218
0.02708,2.4218
0.027087,2.4218
0.027094,2.4218
0.027101,2.4218
0.027109,2.4218
0.027116,2.4218
0.027123,2.4218
0.02713,2.4218
0.027138,2.4218
0.027145,2.4218
0.027152,2.4218
0.027159,2.4218
0.027167,2.4218
0.027174,2.4218
0.027181,2.4348
0.027188,2.4348
0.027196,2.4218
0.027203,2.4218
0.02721,2.4348
0.027217,2.4348
0.027225,2.4218
0.027232,2.4218
0.027239,2.4218
0.027246,2.4348
0.027254,2.4348
0.027261,2.4348
0.027268,2.4898
0.027275,2.4348
0.027283,2.4218
0.02729,2.4348
0.027297,2.4898
0.027304,2.4348
0.027312,2.5028
0.027319,2.5028
0.027326,2.5028
0.027333,2.5028
0.027341,2.5028
0.027348,2.5028
0.027355,2.4898
0.027362,2.4348
0.02737,2.4898
0.027377,2.5028
0.027384,2.5028
0.027391,2.5028
0.027399,2.5028
0.027406,2.4898
0.027413,2.4898
0.02742,2.4898
0.027428,2.4898
0.027435,2.5028
0.027442,2.4898
0.027449,2.5028
0.027457,2.4898
0.027464,2.4898
0.027471,2.4898
0.027478,2.5028
0.027486,2.4898
0.027493,2.5028
0.0275,2.5708
0.027507,2.5028
0.027514,2.5028
0.027522,2.5028
0.027529,2.5028
0.027536,2.5028
0.027543,2.4898
0.027551,2.5028
0.027558,2.5028
0.027565,2.5028
0.027572,2.5028
0.02758,2.5028
0.027587,2.5028
0.027594,2.5708
0.027601,2.5028
0.027609,2.4898
0.027616,2.5578
0.027623,2.5028
0.02763,2.5028
0.027638,2.5028
0.027645,2.5708
0.027652,2.5708
0.027659,2.5578
0.027667,2.5708
0.027674,2.5708
0.027681,2.5708
0.027688,2.5708
0.027696,2.5708
0.027703,2.5708
0.02771,2.5708
0.027717,2.5708
0.027725,2.5708
0.027732,2.5708
0.027739,2.5708
0.027746,2.5708
0.027754,2.5708
0.027761,2.5578
0.027768,2.5708
0.027775,2.5708
0.027783,2.5708
0.02779,2.5708
0.027797,2.5708
0.027804,2.5708
0.027812,2.5708
0.027819,2.5708
0.027826,2.5708
0.027833,2.5708
0.027841,2.5708
0.027848,2.5708
0.027855,2.6388
0.027862,2.6388
0.02787,2.6388
0.027877,2.6388
0.027884,2.6388
0.027891,2.6388
0.027899,2.5708
0.027906,2.6388
0.027913,2.6388
0.02792,2.6388
0.027928,2.6388
0.027935,2.6388
0.027942,2.6388
0.027949,2.6388
0.027957,2.6388
0.027964,2.6388
0.027971,2.6388
0.027978,2.6388
0.027986,2.6388
0.027993,2.6388
0.028,2.6388
0.028007,2.6388
0.028014,2.6388
0.028022,2.6388
0.028029,2.6388
0.028036,2.6388
0.028043,2.6388
0.028051,2.6388
0.028058,2.6388
0.028065,2.6388
0.028072,2.6388
0.02808,2.6388
0.028087,2.6388
0.028094,2.6388
0.028101,2.6388
0.028109,2.6388
0.028116,2.6388
0.028123,2.7068
0.02813,2.7068
0.028138,2.7068
0.028145,2.7068
0.028152,2.7068
0.028159,2.7068
0.028167,2.7068
0.028174,2.7068
0.028181,2.7068
0.028188,2.7068
0.028196,2.7068
0.028203,2.7068
0.02821,2.7068
0.028217,2.7068
0.028225,2.7068
0.028232,2.7068
0.028239,2.7068
0.028246,2.7068
0.028254,2.7068
0.028261,2.7068
0.028268,2.7068
0.028275,2.7068
0.028283,2.7068
0.02829,2.7068
0.028297,2.7068
0.028304,2.7068
0.028312,2.7068
0.028319,2.7068
0.028326,2.7068
0.028333,2.7068
0.028341,2.7068
0.028348,2.7068
0.028355,2.7068
0.028362,2.7748
0.02837,2.7068
0.028377,2.7068
0.028384,2.7748
0.028391,2.7748
0.028399,2.7748
0.028406,2.7068
0.028413,2.7748
0.02842,2.7748
0.028428,2.7748
0.028435,2.7748
0.028442,2.7748
0.028449,2.7748
0.028457,2.7748
0.028464,2.7748
0.028471,2.7748
0.028478,2.7748
0.028486,2.7748
0.028493,2.7748
0.0285,2.7748
0.028507,2.7748
0.028514,2.7748
0.028522,2.7748
0.028529,2.7748
0.028536,2.7748
0.028543,2.7748
0.028551,2.7748
0.028558,2.7748
0.028565,2.7748
0.028572,2.8428
0.02858,2.8428
0.028587,2.8428
0.028594,2.7748
0.028601,2.7748
0.028609,2.7748
0.028616,2.8428
0.028623,2.8428
0.02863,2.8428
0.028638,2.8428
0.028645,2.8428
0.028652,2.8428
0.028659,2.8428
0.028667,2.8428
0.028674,2.8428
0.028681,2.8428
0.028688,2.8428
0.028696,2.8428
0.028703,2.8428
0.02871,2.8428
0.028717,2.8428
0.028725,2.8428
0.028732,2.8428
0.028739,2.8428
0.028746,2.8428
0.028754,2.8428
0.028761,2.8428
0.028768,2.8428
0.028775,2.8428
0.028783,2.8428
0.02879,2.8428
0.028797,2.9108
0.028804,2.8428
0.028812,2.9108
0.028819,2.9108
0.028826,2.9108
0.028833,2.9108
0.028841,2.9108
0.028848,2.9108
0.028855,2.9108
0.028862,2.9108
0.02887,2.9108
0.028877,2.9108
0.028884,2.9108
0.028891,2.9108
0.028899,2.9108
0.028906,2.9108
0.028913,2.9108
0.02892,2.9108
0.028928,2.9108
0.028935,2.9108
0.028942,2.9108
0.028949,2.9108
0.028957,2.9108
0.028964,2.9788
0.028971,2.9108
0.028978,2.9248
0.028986,2.9788
0.028993,2.9788
0.029,2.9788
0.029007,2.9108
0.029014,2.9788
0.029022,2.9108
0.029029,2.9108
0.029036,2.9108
0.029043,2.9788
0.029051,2.9788
0.029058,2.9788
0.029065,2.9788
0.029072,2.9788
0.02908,2.9788
0.029087,2.9788
0.029094,2.9788
0.029101,2.9788
0.029109,2.9928
0.029116,2.9788
0.029123,2.9788
0.02913,2.9788
0.029138,2.9788
0.029145,2.9788
0.029152,2.9788
0.029159,2.9788
0.029167,2.9788
0.029174,2.9788
0.029181,2.9788
0.029188,2.9788
0.029196,2.9788
0.029203,2.9788
0.02921,3.0468
0.029217,2.9788
0.029225,2.9788
0.029232,3.0468
0.029239,2.9788
0.029246,3.0468
0.029254,3.0468
0.029261,3.0468
0.029268,3.0468
0.029275,3.0468
0.029283,3.0468
0.02929,3.0468
0.029297,3.0608
0.029304,3.0468
0.029312,3.0468
0.029319,3.0468
0.029326,3.0468
0.029333,3.0608
0.029341,3.0468
0.029348,3.0608
0.029355,3.0468
0.029362,3.0468
0.02937,3.0468
0.029377,3.0468
0.029384,3.0608
0.029391,3.0468
0.029399,3.0468
0.029406,3.0468
0.029413,3.0468
0.02942,3.0608
0.029428,3.0468
0.029435,3.0468
0.029442,3.0468
0.029449,3.0608
0.029457,3.0468
0.029464,3.0608
0.029471,3.1288
0.029478,3.1148
0.029486,3.1288
0.029493,3.0468
0.0295,3.0608
0.029507,3.0608
0.029514,3.1288
0.029522,3.1288
0.029529,3.1288
0.029536,3.1288
0.029543,3.1288
0.029551,3.1288
0.029558,3.1288
0.029565,3.1148
0.029572,3.1288
0.02958,3.1148
0.029587,3.1148
0.029594,3.1288
0.029601,3.1148
0.029609,3.1148
0.029616,3.1148
0.029623,3.1148
0.02963,3.1288
0.029638,3.1288
0.029645,3.1288
0.029652,3.1288
0.029659,3.1148
0.029667,3.1148
0.029674,3.1148
0.029681,3.1288
0.029688,3.1288
0.029696,3.1828
0.029703,3.1288
0.02971,3.1288
0.029717,3.1288
0.029725,3.1288
0.029732,3.1288
0.029739,3.1968
0.029746,3.1288
0.029754,3.1968
0.029761,3.1968
0.029768,3.1968
0.029775,3.1968
0.029783,3.1968
0.02979,3.1968
0.029797,3.1968
0.029804,3.1968
0.029812,3.1828
0.029819,3.1968
0.029826,3.1968
0.029833,3.1968
0.029841,3.1968
0.029848,3.1968
0.029855,3.1968
0.029862,3.1828
0.02987,3.1968
0.029877,3.1968
0.029884,3.1968
0.029891,3.1968
0.029899,3.1968
0.029906,3.1968
0.029913,3.1968
0.02992,3.1968
0.029928,3.1968
0.029935,3.1968
0.029942,3.1968
0.029949,3.1968
0.029957,3.1968
0.029964,3.1968
0.029971,3.1968
0.029978,3.1968
0.029986,3.1968
0.029993,3.1968
0.03,3.1968
0.030007,3.2648
0.030014,3.2648
0.030022,3.2648
0.030029,3.2648
0.030036,3.2648
0.030043,3.2648
0.030051,3.2648
0.030058,3.2648
0.030065,3.2648
0.030072,3.1968
0.03008,3.2648
0.030087,3.2648
0.030094,3.2648
0.030101,3.2648
0.030109,3.2648
0.030116,3.2648
0.030123,3.2648
0.03013,3.2648
0.030138,3.3328
0.030145,3.2648
0.030152,3.2648
0.030159,3.3328
0.030167,3.3328
0.030174,3.3328
0.030181,3.3328
0.030188,3.3328
0.030196,3.3328
0.030203,3.3328
0.03021,3.3328
0.030217,3.4818
0.030225,3.3328
0.030232,3.3328
0.030239,3.3328
0.030246,3.3998
0.030254,3.3328
0.030261,3.3328
0.030268,3.3328
0.030275,3.3998
0.030283,3.3998
