# Ecoflex30 planar material testing.
# Length = 8mm
# Max strain: 100%
# Strain rate = 5%/s
# Time (s)  Length (mm)     Force (N)       Resistance (Ohm)
00:03:22.71	8.517574E+0	-6.196010E+0	-4.748325E+9
00:03:22.88	8.543898E+0	-6.078236E+0	-6.018887E+9
00:03:23.05	8.600495E+0	-5.872132E+0	-6.003928E+9
00:03:23.22	8.679468E+0	-5.675198E+0	-3.959331E+9
00:03:23.38	8.743962E+0	-5.486953E+0	-3.150744E+9
00:03:23.55	8.809773E+0	-5.304500E+0	-5.872093E+9
00:03:23.72	8.899275E+0	-5.126873E+0	1.023308E+9
00:03:23.89	8.936129E+0	-4.953108E+0	-16.500419E+9
00:03:24.06	9.028264E+0	-4.789962E+0	-7.252312E+9
00:03:24.23	9.079596E+0	-4.617163E+0	119.474364E+9
00:03:24.39	9.163834E+0	-4.444363E+0	-4.114990E+9
00:03:24.56	9.227012E+0	-4.274942E+0	-11.864068E+9
00:03:24.73	9.307301E+0	-4.103108E+0	-3.603610E+9
00:03:24.90	9.361265E+0	-3.936583E+0	-15.953772E+9
00:03:25.07	9.441554E+0	-3.769576E+0	-4.094050E+9
00:03:25.24	9.536322E+0	-3.606430E+0	-2.619211E+9
00:03:25.40	9.598184E+0	-3.442319E+0	18.781221E+9
00:03:25.57	9.671891E+0	-3.282551E+0	-1.362909E+9
00:03:25.74	9.757445E+0	-3.121819E+0	-2.605052E+9
00:03:25.91	9.808777E+0	-2.964465E+0	-142.778909E+9
00:03:26.08	9.881169E+0	-2.812903E+0	-765.778816E+6
00:03:26.25	9.958826E+0	-2.672443E+0	-1.216197E+9
00:03:26.41	10.048328E+0	-2.529570E+0	515.516224E+6
00:03:26.58	10.097028E+0	-2.378491E+0	-2.541811E+9
00:03:26.75	10.162838E+0	-2.233204E+0	2.107375E+9
00:03:26.92	10.249708E+0	-2.091296E+0	-8.478803E+9
00:03:27.09	10.327365E+0	-1.949871E+0	-4.893104E+9
00:03:27.25	10.390543E+0	-1.810859E+0	-7.477654E+9
00:03:27.42	10.466883E+0	-1.673777E+0	-11.306508E+9
00:03:27.59	10.555069E+0	-1.538627E+0	-8.331747E+9
00:03:27.76	10.626145E+0	-1.407820E+0	-12.544292E+9
00:03:27.93	10.685374E+0	-1.275083E+0	-5.988984E+9
00:03:28.10	10.764347E+0	-1.150069E+0	-6.632624E+9
00:03:28.26	10.834106E+0	-1.028916E+0	-33.033634E+9
00:03:28.43	10.885438E+0	-907.763478E-3	-6.110631E+9
00:03:28.60	10.964411E+0	-788.541399E-3	-6.403275E+9
00:03:28.77	11.022324E+0	-674.146123E-3	-35.467723E+9
00:03:28.94	11.132886E+0	-565.060332E-3	-3.134280E+9
00:03:29.10	11.315840E+0	-351.232871E-3	3.586149E+9
00:03:29.27	11.397445E+0	-254.214089E-3	-2.428919E+9
00:03:29.44	11.469837E+0	-155.264584E-3	-5.199763E+9
00:03:29.61	11.555390E+0	-51.488273E-3	-1.310976E+9
00:03:29.78	11.615936E+0	57.597524E-3	-12.949288E+9
00:03:29.94	11.692276E+0	165.235282E-3	-12.743458E+9
00:03:30.11	11.730446E+0	237.154681E-3	-5.534490E+9
00:03:30.28	11.762035E+0	262.736749E-3	-6.420343E+9
00:03:30.46	11.819949E+0	381.958842E-3	-3.008911E+9
00:03:30.63	11.887075E+0	489.596603E-3	-9.480608E+9
00:03:30.80	11.941040E+0	595.303643E-3	-24.594164E+9
00:03:30.97	12.012116E+0	698.114602E-3	-2.279376E+9
00:03:31.13	12.071345E+0	805.752367E-3	-10.655898E+9
00:03:31.30	12.131891E+0	910.494050E-3	-3.514119E+9
00:03:31.47	12.200334E+0	1.015236E+0	-1.730354E+9
00:03:31.64	12.293785E+0	1.115633E+0	-15.541465E+9
00:03:31.81	12.341168E+0	1.216996E+0	-5.434496E+9
00:03:31.98	12.416192E+0	1.300983E+0	-5.534427E+9
00:03:32.14	12.513592E+0	1.342493E+0	-7.619662E+9
00:03:32.31	12.600462E+0	1.451579E+0	-5.177273E+9
00:03:32.48	12.688648E+0	1.548115E+0	-7.385692E+9
00:03:32.65	12.775518E+0	1.650926E+0	18.212733E+9
00:03:32.81	12.846594E+0	1.752289E+0	-2.914159E+9
00:03:32.98	12.911088E+0	1.846412E+0	5.940443E+9
00:03:33.15	12.987428E+0	1.942465E+0	183.100113E+9
00:03:33.32	13.037444E+0	2.038036E+0	-3.737977E+9
00:03:33.49	13.122998E+0	2.133607E+0	-856.812544E+6
00:03:33.65	13.166433E+0	2.228695E+0	-1.479361E+9
00:03:33.82	13.224346E+0	2.323300E+0	-966.219840E+6
00:03:33.99	13.294105E+0	2.419836E+0	-534.008800E+6
00:03:34.16	13.370446E+0	2.512511E+0	-333.577120E+6
00:03:34.33	13.441521E+0	2.605668E+0	-302.697536E+6
00:03:34.50	13.519178E+0	2.698343E+0	4.880614E+9
00:03:34.66	13.603415E+0	2.788122E+0	417.587424E+6
00:03:34.83	13.656064E+0	2.875487E+0	176.105216E+6
00:03:35.00	13.735036E+0	2.964783E+0	-1.262781E+9
00:03:35.17	13.804796E+0	3.050700E+0	-1.758195E+9
00:03:35.33	13.870606E+0	3.133721E+0	2.682875E+9
00:03:35.50	13.927203E+0	3.218673E+0	-2.517834E+9
00:03:35.67	14.023287E+0	3.301694E+0	1.307327E+9
00:03:35.84	14.104892E+0	3.383750E+0	-1.826236E+9
00:03:36.01	14.162805E+0	3.464357E+0	-2.805558E+9
00:03:36.17	14.225983E+0	3.543517E+0	645.291200E+6
