# Ecoflex30 uniaxial material testing.	
# Length = 50mm	
# Max strain: 700%	
# Strain rate = 5%/s	
# Time (s) 	Length (mm)	Force (N)
59.06999969	168.0944815	1.09E+00
59.06999969	168.0944815	1.09E+00
59.08000183	168.1143746	1.09E+00
59.08000183	168.1143746	1.09E+00
59.09000015	168.1343645	1.09E+00
59.09000015	168.1343645	1.09E+00
59.09999847	168.1543469	1.09E+00
59.09999847	168.1543469	1.09E+00
59.11000061	168.174389	1.09E+00
59.11000061	168.174389	1.09E+00
59.11999893	168.1942746	1.09E+00
59.11999893	168.1942746	1.09E+00
59.13000107	168.2143167	1.09E+00
59.13000107	168.2143167	1.09E+00
59.13999939	168.2342097	1.09E+00
59.13999939	168.2342097	1.09E+00
59.15000153	168.2543486	1.09E+00
59.15000153	168.2543486	1.09E+00
59.15999985	168.2741821	1.09E+00
59.15999985	168.2741821	1.09E+00
59.16999817	168.2943285	1.10E+00
59.16999817	168.2943285	1.10E+00
59.18000031	168.3143631	1.09E+00
59.18000031	168.3143631	1.09E+00
59.18999863	168.3344051	1.09E+00
59.18999863	168.3344051	1.09E+00
59.20000076	168.354395	1.09E+00
59.20000076	168.354395	1.09E+00
59.20999908	168.3743849	1.09E+00
59.20999908	168.3743849	1.09E+00
59.22000122	168.3944717	1.10E+00
59.22000122	168.3944717	1.10E+00
59.22999954	168.4144169	1.09E+00
59.22999954	168.4144169	1.09E+00
59.24000168	168.4345037	1.09E+00
59.24000168	168.4345037	1.09E+00
59.25	168.454434	1.09E+00
59.25	168.454434	1.09E+00
59.25999832	168.4745356	1.10E+00
59.25999832	168.4745356	1.10E+00
59.27000046	168.4943691	1.10E+00
59.27000046	168.4943691	1.10E+00
59.27999878	168.5144037	1.10E+00
59.27999878	168.5144037	1.10E+00
59.29000092	168.5343489	1.09E+00
59.29000092	168.5343489	1.09E+00
59.29999924	168.5543388	1.10E+00
59.29999924	168.5543388	1.10E+00
59.31000137	168.5743287	1.10E+00
59.31000137	168.5743287	1.10E+00
59.31999969	168.5944155	1.10E+00
59.31999969	168.5944155	1.10E+00
59.33000183	168.6143011	1.09E+00
59.33000183	168.6143011	1.09E+00
59.34000015	168.634291	1.10E+00
59.34000015	168.634291	1.10E+00
59.34999847	168.6542809	1.09E+00
59.34999847	168.6542809	1.09E+00
59.36000061	168.6742708	1.10E+00
59.36000061	168.6742708	1.10E+00
59.36999893	168.6942607	1.10E+00
59.36999893	168.6942607	1.10E+00
59.38000107	168.7144443	1.10E+00
59.38000107	168.7144443	1.10E+00
59.38999939	168.7343895	1.10E+00
59.38999939	168.7343895	1.10E+00
59.40000153	168.7543795	1.10E+00
59.40000153	168.7543795	1.10E+00
59.40999985	168.7744141	1.10E+00
59.40999985	168.7744141	1.10E+00
59.41999817	168.7944561	1.10E+00
59.41999817	168.7944561	1.10E+00
59.43000031	168.8143939	1.10E+00
59.43000031	168.8143939	1.10E+00
59.43999863	168.8344359	1.10E+00
59.43999863	168.8344359	1.10E+00
59.45000076	168.8545227	1.10E+00
59.45000076	168.8545227	1.10E+00
59.45999908	168.8744158	1.10E+00
59.45999908	168.8744158	1.10E+00
59.47000122	168.8946068	1.10E+00
59.47000122	168.8946068	1.10E+00
59.47999954	168.9144403	1.10E+00
59.47999954	168.9144403	1.10E+00
59.49000168	168.9344302	1.10E+00
59.49000168	168.9344302	1.10E+00
59.5	168.9543679	1.10E+00
59.5	168.9543679	1.10E+00
59.50999832	168.9743578	1.10E+00
59.50999832	168.9743578	1.10E+00
59.52000046	168.9942956	1.10E+00
59.52000046	168.9942956	1.10E+00
59.52999878	169.0144345	1.10E+00
59.52999878	169.0144345	1.10E+00
59.54000092	169.0343797	1.10E+00
59.54000092	169.0343797	1.10E+00
59.54999924	169.05431	1.10E+00
59.54999924	169.05431	1.10E+00
59.56000137	169.0744564	1.10E+00
59.56000137	169.0744564	1.10E+00
59.56999969	169.0942898	1.10E+00
59.56999969	169.0942898	1.10E+00
59.58000183	169.1143319	1.10E+00
59.58000183	169.1143319	1.10E+00
59.59000015	169.1343665	1.10E+00
59.59000015	169.1343665	1.10E+00
59.59999847	169.1544086	1.10E+00
59.59999847	169.1544086	1.10E+00
59.61000061	169.1745549	1.10E+00
59.61000061	169.1745549	1.10E+00
59.61999893	169.1944405	1.10E+00
59.61999893	169.1944405	1.10E+00
59.63000107	169.2146316	1.10E+00
59.63000107	169.2146316	1.10E+00
59.63999939	169.2345768	1.10E+00
59.63999939	169.2345768	1.10E+00
59.65000153	169.254455	1.10E+00
59.65000153	169.254455	1.10E+00
59.65999985	169.2746535	1.10E+00
59.65999985	169.2746535	1.10E+00
59.66999817	169.2943901	1.10E+00
59.66999817	169.2943901	1.10E+00
59.68000031	169.3145737	1.10E+00
59.68000031	169.3145737	1.10E+00
59.68999863	169.3345636	1.10E+00
59.68999863	169.3345636	1.10E+00
59.70000076	169.3545088	1.10E+00
59.70000076	169.3545088	1.10E+00
59.70999908	169.3745434	1.10E+00
59.70999908	169.3745434	1.10E+00
59.72000122	169.394429	1.10E+00
59.72000122	169.394429	1.10E+00
59.72999954	169.4144189	1.10E+00
59.72999954	169.4144189	1.10E+00
59.74000168	169.4344088	1.10E+00
59.74000168	169.4344088	1.10E+00
59.75	169.4543988	1.10E+00
59.75	169.4543988	1.10E+00
59.75999832	169.4743365	1.10E+00
59.75999832	169.4743365	1.10E+00
59.77000046	169.4944754	1.10E+00
59.77000046	169.4944754	1.10E+00
59.77999878	169.5143163	1.10E+00
59.77999878	169.5143163	1.10E+00
59.79000092	169.5343584	1.10E+00
59.79000092	169.5343584	1.10E+00
59.79999924	169.5544973	1.11E+00
59.79999924	169.5544973	1.11E+00
59.81000137	169.5744351	1.10E+00
59.81000137	169.5744351	1.10E+00
59.81999969	169.5944771	1.11E+00
59.81999969	169.5944771	1.11E+00
59.83000183	169.6145192	1.10E+00
59.83000183	169.6145192	1.10E+00
59.84000015	169.6346059	1.11E+00
59.84000015	169.6346059	1.11E+00
59.84999847	169.6545437	1.10E+00
59.84999847	169.6545437	1.10E+00
59.86000061	169.6745336	1.11E+00
59.86000061	169.6745336	1.11E+00
59.86999893	169.6945757	1.11E+00
59.86999893	169.6945757	1.11E+00
59.88000107	169.7144613	1.11E+00
59.88000107	169.7144613	1.11E+00
59.88999939	169.734548	1.11E+00
59.88999939	169.734548	1.11E+00
59.90000153	169.7544411	1.11E+00
59.90000153	169.7544411	1.11E+00
59.90999985	169.7744757	1.11E+00
59.90999985	169.7744757	1.11E+00
59.91999817	169.7945178	1.11E+00
59.91999817	169.7945178	1.11E+00
59.93000031	169.8143512	1.11E+00
59.93000031	169.8143512	1.11E+00
59.93999863	169.8344976	1.11E+00
59.93999863	169.8344976	1.11E+00
59.95000076	169.8543832	1.11E+00
59.95000076	169.8543832	1.11E+00
59.95999908	169.8744699	1.11E+00
59.95999908	169.8744699	1.11E+00
59.97000122	169.894363	1.11E+00
59.97000122	169.894363	1.11E+00
59.97999954	169.9145541	1.11E+00
59.97999954	169.9145541	1.11E+00
59.99000168	169.9344918	1.11E+00
59.99000168	169.9344918	1.11E+00
60	169.9544296	1.11E+00
60	169.9544296	1.11E+00
60.00999832	169.9745685	1.11E+00
60.00999832	169.9745685	1.11E+00
60.02000046	169.9944094	1.11E+00
60.02000046	169.9944094	1.11E+00
60.02999878	170.0144514	1.11E+00
60.02999878	170.0144514	1.11E+00
60.04000092	170.0344861	1.11E+00
60.04000092	170.0344861	1.11E+00
60.04999924	170.0545803	1.11E+00
60.04999924	170.0545803	1.11E+00
60.06000137	170.074667	1.11E+00
60.06000137	170.074667	1.11E+00
60.06999969	170.0945601	1.11E+00
60.06999969	170.0945601	1.11E+00
60.08000183	170.1146469	1.11E+00
60.08000183	170.1146469	1.11E+00
60.09000015	170.1345846	1.11E+00
60.09000015	170.1345846	1.11E+00
60.09999847	170.1544702	1.11E+00
60.09999847	170.1544702	1.11E+00
60.11000061	170.1746166	1.11E+00
60.11000061	170.1746166	1.11E+00
60.11999893	170.1946586	1.11E+00
60.11999893	170.1946586	1.11E+00
60.13000107	170.2145368	1.11E+00
60.13000107	170.2145368	1.11E+00
60.13999939	170.2345788	1.11E+00
60.13999939	170.2345788	1.11E+00
60.15000153	170.2545166	1.11E+00
60.15000153	170.2545166	1.11E+00
60.15999985	170.2744618	1.11E+00
60.15999985	170.2744618	1.11E+00
60.16999817	170.2944517	1.11E+00
60.16999817	170.2944517	1.11E+00
60.18000031	170.314382	1.11E+00
60.18000031	170.314382	1.11E+00
60.18999863	170.3345284	1.11E+00
60.18999863	170.3345284	1.11E+00
60.20000076	170.3545183	1.11E+00
60.20000076	170.3545183	1.11E+00
60.20999908	170.3746051	1.11E+00
60.20999908	170.3746051	1.11E+00
60.22000122	170.3946471	1.11E+00
60.22000122	170.3946471	1.11E+00
60.22999954	170.4144806	1.11E+00
60.22999954	170.4144806	1.11E+00
60.24000168	170.4345673	1.11E+00
60.24000168	170.4345673	1.11E+00
60.25	170.4544604	1.11E+00
60.25	170.4544604	1.11E+00
60.25999832	170.4745471	1.11E+00
60.25999832	170.4745471	1.11E+00
60.27000046	170.4945892	1.11E+00
60.27000046	170.4945892	1.11E+00
60.27999878	170.5146313	1.11E+00
60.27999878	170.5146313	1.11E+00
60.29000092	170.5346212	1.11E+00
60.29000092	170.5346212	1.11E+00
60.29999924	170.5546111	1.11E+00
60.29999924	170.5546111	1.11E+00
60.31000137	170.5745488	1.11E+00
60.31000137	170.5745488	1.11E+00
60.31999969	170.5945387	1.11E+00
60.31999969	170.5945387	1.11E+00
60.33000183	170.6144691	1.11E+00
60.33000183	170.6144691	1.11E+00
60.34000015	170.634459	1.11E+00
60.34000015	170.634459	1.11E+00
60.34999847	170.654501	1.12E+00
60.34999847	170.654501	1.12E+00
60.36000061	170.6745878	1.12E+00
60.36000061	170.6745878	1.12E+00
60.36999893	170.6944808	1.12E+00
60.36999893	170.6944808	1.12E+00
60.38000107	170.7143739	1.12E+00
60.38000107	170.7143739	1.12E+00
60.38999939	170.7345128	1.12E+00
60.38999939	170.7345128	1.12E+00
60.40000153	170.7544506	1.12E+00
60.40000153	170.7544506	1.12E+00
60.40999985	170.7744405	1.12E+00
60.40999985	170.7744405	1.12E+00
60.41999817	170.7945272	1.12E+00
60.41999817	170.7945272	1.12E+00
60.43000031	170.8145693	1.12E+00
60.43000031	170.8145693	1.12E+00
60.43999863	170.8346114	1.12E+00
60.43999863	170.8346114	1.12E+00
60.45000076	170.8545491	1.12E+00
60.45000076	170.8545491	1.12E+00
60.45999908	170.8746359	1.12E+00
60.45999908	170.8746359	1.12E+00
60.47000122	170.8945736	1.12E+00
60.47000122	170.8945736	1.12E+00
60.47999954	170.9145635	1.12E+00
60.47999954	170.9145635	1.12E+00
60.49000168	170.9346578	1.12E+00
60.49000168	170.9346578	1.12E+00
60.5	170.9545881	1.12E+00
60.5	170.9545881	1.12E+00
60.50999832	170.9746301	1.12E+00
60.50999832	170.9746301	1.12E+00
60.52000046	170.994471	1.12E+00
60.52000046	170.994471	1.12E+00
60.52999878	171.0144609	1.12E+00
60.52999878	171.0144609	1.12E+00
60.54000092	171.0345998	1.12E+00
60.54000092	171.0345998	1.12E+00
60.54999924	171.0543811	1.12E+00
60.54999924	171.0543811	1.12E+00
60.56000137	171.0745275	1.12E+00
60.56000137	171.0745275	1.12E+00
60.56999969	171.0944653	1.12E+00
60.56999969	171.0944653	1.12E+00
60.58000183	171.114552	1.12E+00
60.58000183	171.114552	1.12E+00
60.59000015	171.1344898	1.12E+00
60.59000015	171.1344898	1.12E+00
60.59999847	171.154584	1.12E+00
60.59999847	171.154584	1.12E+00
60.61000061	171.1744249	1.12E+00
60.61000061	171.1744249	1.12E+00
60.61999893	171.1944595	1.12E+00
60.61999893	171.1944595	1.12E+00
60.63000107	171.2145016	1.12E+00
60.63000107	171.2145016	1.12E+00
60.63999939	171.2345883	1.12E+00
60.63999939	171.2345883	1.12E+00
60.65000153	171.2546304	1.12E+00
60.65000153	171.2546304	1.12E+00
60.65999985	171.2745681	1.12E+00
60.65999985	171.2745681	1.12E+00
60.66999817	171.2946624	1.12E+00
60.66999817	171.2946624	1.12E+00
60.68000031	171.3146001	1.12E+00
60.68000031	171.3146001	1.12E+00
60.68999863	171.3345304	1.12E+00
60.68999863	171.3345304	1.12E+00
60.70000076	171.3546768	1.12E+00
60.70000076	171.3546768	1.12E+00
60.70999908	171.3745624	1.12E+00
60.70999908	171.3745624	1.12E+00
60.72000122	171.3947088	1.12E+00
60.72000122	171.3947088	1.12E+00
60.72999954	171.4145944	1.12E+00
60.72999954	171.4145944	1.12E+00
60.74000168	171.43448	1.12E+00
60.74000168	171.43448	1.12E+00
60.75	171.4545742	1.12E+00
60.75	171.4545742	1.12E+00
60.75999832	171.4743555	1.12E+00
60.75999832	171.4743555	1.12E+00
60.77000046	171.4943975	1.13E+00
60.77000046	171.4943975	1.13E+00
60.77999878	171.5143874	1.12E+00
60.77999878	171.5143874	1.12E+00
60.79000092	171.5343252	1.12E+00
60.79000092	171.5343252	1.12E+00
60.79999924	171.5543151	1.12E+00
60.79999924	171.5543151	1.12E+00
60.81000137	171.5745509	1.13E+00
60.81000137	171.5745509	1.13E+00
60.81999969	171.5945408	1.12E+00
60.81999969	171.5945408	1.12E+00
60.83000183	171.6144338	1.13E+00
60.83000183	171.6144338	1.13E+00
60.84000015	171.6346249	1.13E+00
60.84000015	171.6346249	1.13E+00
60.84999847	171.6545105	1.12E+00
60.84999847	171.6545105	1.12E+00
60.86000061	171.6746047	1.13E+00
60.86000061	171.6746047	1.13E+00
60.86999893	171.6945425	1.13E+00
60.86999893	171.6945425	1.13E+00
60.88000107	171.7145845	1.12E+00
60.88000107	171.7145845	1.12E+00
60.88999939	171.7346713	1.13E+00
60.88999939	171.7346713	1.13E+00
60.90000153	171.7545643	1.13E+00
60.90000153	171.7545643	1.13E+00
60.90999985	171.7746511	1.13E+00
60.90999985	171.7746511	1.13E+00
60.91999817	171.794641	1.13E+00
60.91999817	171.794641	1.13E+00
60.93000031	171.8145266	1.13E+00
60.93000031	171.8145266	1.13E+00
60.93999863	171.8345612	1.13E+00
60.93999863	171.8345612	1.13E+00
60.95000076	171.8545511	1.13E+00
60.95000076	171.8545511	1.13E+00
60.95999908	171.874541	1.13E+00
60.95999908	171.874541	1.13E+00
60.97000122	171.8944862	1.13E+00
60.97000122	171.8944862	1.13E+00
60.97999954	171.914424	1.13E+00
60.97999954	171.914424	1.13E+00
60.99000168	171.9343543	1.13E+00
60.99000168	171.9343543	1.13E+00
61	171.954456	1.13E+00
61	171.954456	1.13E+00
61.00999832	171.9741851	1.13E+00
61.00999832	171.9741851	1.13E+00
61.02000046	171.9945326	1.13E+00
61.02000046	171.9945326	1.13E+00
61.02999878	172.0142171	1.13E+00
61.02999878	172.0142171	1.13E+00
61.04000092	172.034356	1.13E+00
61.04000092	172.034356	1.13E+00
61.04999924	172.0545471	1.13E+00
61.04999924	172.0545471	1.13E+00
61.06000137	172.0744327	1.13E+00
61.06000137	172.0744327	1.13E+00
61.06999969	172.0945716	1.13E+00
61.06999969	172.0945716	1.13E+00
61.08000183	172.1145615	1.13E+00
61.08000183	172.1145615	1.13E+00
61.09000015	172.1346036	1.13E+00
61.09000015	172.1346036	1.13E+00
61.09999847	172.1545935	1.13E+00
61.09999847	172.1545935	1.13E+00
61.11000061	172.1745312	1.13E+00
61.11000061	172.1745312	1.13E+00
61.11999893	172.1945733	1.13E+00
61.11999893	172.1945733	1.13E+00
61.13000107	172.2145632	1.13E+00
61.13000107	172.2145632	1.13E+00
61.13999939	172.2344935	1.13E+00
61.13999939	172.2344935	1.13E+00
61.15000153	172.2544834	1.13E+00
61.15000153	172.2544834	1.13E+00
61.15999985	172.2744733	1.13E+00
61.15999985	172.2744733	1.13E+00
61.16999817	172.2945154	1.13E+00
61.16999817	172.2945154	1.13E+00
61.18000031	172.3143563	1.13E+00
61.18000031	172.3143563	1.13E+00
61.18999863	172.3341897	1.13E+00
61.18999863	172.3341897	1.13E+00
61.20000076	172.3542318	1.13E+00
61.20000076	172.3542318	1.13E+00
61.20999908	172.3741695	1.13E+00
61.20999908	172.3741695	1.13E+00
61.22000122	172.3942116	1.13E+00
61.22000122	172.3942116	1.13E+00
61.22999954	172.4144548	1.13E+00
61.22999954	172.4144548	1.13E+00
61.24000168	172.4343404	1.13E+00
61.24000168	172.4343404	1.13E+00
61.25	172.454375	1.13E+00
61.25	172.454375	1.13E+00
61.25999832	172.4743202	1.13E+00
61.25999832	172.4743202	1.13E+00
61.27000046	172.4943548	1.14E+00
61.27000046	172.4943548	1.14E+00
61.27999878	172.5143448	1.14E+00
61.27999878	172.5143448	1.14E+00
61.29000092	172.5344837	1.14E+00
61.29000092	172.5344837	1.14E+00
61.29999924	172.5544736	1.13E+00
61.29999924	172.5544736	1.13E+00
61.31000137	172.5744635	1.13E+00
61.31000137	172.5744635	1.13E+00
61.31999969	172.5945577	1.14E+00
61.31999969	172.5945577	1.14E+00
61.33000183	172.6144955	1.13E+00
61.33000183	172.6144955	1.13E+00
61.34000015	172.6344332	1.14E+00
61.34000015	172.6344332	1.14E+00
61.34999847	172.6544157	1.14E+00
61.34999847	172.6544157	1.14E+00
61.36000061	172.6742566	1.14E+00
61.36000061	172.6742566	1.14E+00
61.36999893	172.6943508	1.13E+00
61.36999893	172.6943508	1.13E+00
61.38000107	172.7143407	1.14E+00
61.38000107	172.7143407	1.14E+00
61.38999939	172.7343753	1.14E+00
61.38999939	172.7343753	1.14E+00
61.40000153	172.7543652	1.14E+00
61.40000153	172.7543652	1.14E+00
61.40999985	172.7743104	1.14E+00
61.40999985	172.7743104	1.14E+00
61.41999817	172.7942407	1.14E+00
61.41999817	172.7942407	1.14E+00
61.43000031	172.8142828	1.14E+00
61.43000031	172.8142828	1.14E+00
61.43999863	172.8343174	1.14E+00
61.43999863	172.8343174	1.14E+00
61.45000076	172.8543594	1.14E+00
61.45000076	172.8543594	1.14E+00
61.45999908	172.8744015	1.14E+00
61.45999908	172.8744015	1.14E+00
61.47000122	172.8944957	1.14E+00
61.47000122	172.8944957	1.14E+00
61.47999954	172.9145378	1.14E+00
61.47999954	172.9145378	1.14E+00
61.49000168	172.9343712	1.14E+00
61.49000168	172.9343712	1.14E+00
61.5	172.9545623	1.14E+00
61.5	172.9545623	1.14E+00
61.50999832	172.9743958	1.14E+00
61.50999832	172.9743958	1.14E+00
61.52000046	172.99449	1.14E+00
61.52000046	172.99449	1.14E+00
61.52999878	173.0145767	1.14E+00
61.52999878	173.0145767	1.14E+00
61.54000092	173.0345145	1.14E+00
61.54000092	173.0345145	1.14E+00
61.54999924	173.0545044	1.14E+00
61.54999924	173.0545044	1.14E+00
61.56000137	173.0743974	1.14E+00
61.56000137	173.0743974	1.14E+00
61.56999969	173.0944395	1.14E+00
61.56999969	173.0944395	1.14E+00
61.58000183	173.1143698	1.14E+00
61.58000183	173.1143698	1.14E+00
61.59000015	173.1342107	1.14E+00
61.59000015	173.1342107	1.14E+00
61.59999847	173.1542975	1.14E+00
61.59999847	173.1542975	1.14E+00
61.61000061	173.1743395	1.14E+00
61.61000061	173.1743395	1.14E+00
61.61999893	173.1942773	1.14E+00
61.61999893	173.1942773	1.14E+00
61.63000107	173.2143193	1.14E+00
61.63000107	173.2143193	1.14E+00
61.63999939	173.2342049	1.14E+00
61.63999939	173.2342049	1.14E+00
61.65000153	173.2543513	1.14E+00
61.65000153	173.2543513	1.14E+00
61.65999985	173.2743859	1.14E+00
61.65999985	173.2743859	1.14E+00
61.66999817	173.2943237	1.14E+00
61.66999817	173.2943237	1.14E+00
61.68000031	173.3145148	1.14E+00
61.68000031	173.3145148	1.14E+00
61.68999863	173.33446	1.14E+00
61.68999863	173.33446	1.14E+00
61.70000076	173.3543903	1.14E+00
61.70000076	173.3543903	1.14E+00
61.70999908	173.3744323	1.14E+00
61.70999908	173.3744323	1.14E+00
61.72000122	173.3945265	1.14E+00
61.72000122	173.3945265	1.14E+00
61.72999954	173.4144121	1.14E+00
61.72999954	173.4144121	1.14E+00
61.74000168	173.4345585	1.14E+00
61.74000168	173.4345585	1.14E+00
61.75	173.4544367	1.14E+00
61.75	173.4544367	1.14E+00
61.75999832	173.4744787	1.14E+00
61.75999832	173.4744787	1.14E+00
61.77000046	173.4944165	1.14E+00
61.77000046	173.4944165	1.14E+00
61.77999878	173.5143617	1.14E+00
61.77999878	173.5143617	1.14E+00
61.79000092	173.534292	1.14E+00
61.79000092	173.534292	1.14E+00
61.79999924	173.5542819	1.14E+00
61.79999924	173.5542819	1.14E+00
61.81000137	173.5743687	1.15E+00
61.81000137	173.5743687	1.15E+00
61.81999969	173.5943586	1.14E+00
61.81999969	173.5943586	1.14E+00
61.83000183	173.6143485	1.14E+00
61.83000183	173.6143485	1.14E+00
61.84000015	173.6342937	1.14E+00
61.84000015	173.6342937	1.14E+00
61.84999847	173.6542314	1.15E+00
61.84999847	173.6542314	1.15E+00
61.86000061	173.6743182	1.15E+00
61.86000061	173.6743182	1.15E+00
61.86999893	173.6942038	1.15E+00
61.86999893	173.6942038	1.15E+00
61.88000107	173.714298	1.15E+00
61.88000107	173.714298	1.15E+00
61.88999939	173.7344891	1.15E+00
61.88999939	173.7344891	1.15E+00
61.90000153	173.754479	1.15E+00
61.90000153	173.754479	1.15E+00
61.90999985	173.7743646	1.15E+00
61.90999985	173.7743646	1.15E+00
61.91999817	173.7944588	1.15E+00
61.91999817	173.7944588	1.15E+00
61.93000031	173.8144487	1.15E+00
61.93000031	173.8144487	1.15E+00
61.93999863	173.834379	1.15E+00
61.93999863	173.834379	1.15E+00
61.95000076	173.8545775	1.15E+00
61.95000076	173.8545775	1.15E+00
61.95999908	173.8745153	1.15E+00
61.95999908	173.8745153	1.15E+00
61.97000122	173.8945574	1.15E+00
61.97000122	173.8945574	1.15E+00
61.97999954	173.9143908	1.15E+00
61.97999954	173.9143908	1.15E+00
61.99000168	173.9344776	1.15E+00
61.99000168	173.9344776	1.15E+00
62	173.9543185	1.15E+00
62	173.9543185	1.15E+00
62.00999832	173.9743605	1.15E+00
62.00999832	173.9743605	1.15E+00
62.02000046	173.9942908	1.15E+00
62.02000046	173.9942908	1.15E+00
62.02999878	174.0143329	1.15E+00
62.02999878	174.0143329	1.15E+00
62.04000092	174.0344793	1.15E+00
62.04000092	174.0344793	1.15E+00
62.04999924	174.0543649	1.15E+00
62.04999924	174.0543649	1.15E+00
62.06000137	174.0744516	1.15E+00
62.06000137	174.0744516	1.15E+00
62.06999969	174.0945011	1.15E+00
62.06999969	174.0945011	1.15E+00
62.08000183	174.1143346	1.15E+00
62.08000183	174.1143346	1.15E+00
62.09000015	174.1343692	1.15E+00
62.09000015	174.1343692	1.15E+00
62.09999847	174.1544634	1.15E+00
62.09999847	174.1544634	1.15E+00
62.11000061	174.1744533	1.15E+00
62.11000061	174.1744533	1.15E+00
62.11999893	174.1944879	1.15E+00
62.11999893	174.1944879	1.15E+00
62.13000107	174.2144778	1.15E+00
62.13000107	174.2144778	1.15E+00
62.13999939	174.2345721	1.15E+00
62.13999939	174.2345721	1.15E+00
62.15000153	174.2544129	1.15E+00
62.15000153	174.2544129	1.15E+00
62.15999985	174.2745966	1.15E+00
62.15999985	174.2745966	1.15E+00
62.16999817	174.2944896	1.15E+00
62.16999817	174.2944896	1.15E+00
62.18000031	174.3143752	1.15E+00
62.18000031	174.3143752	1.15E+00
62.18999863	174.334462	1.15E+00
62.18999863	174.334462	1.15E+00
62.20000076	174.3544519	1.15E+00
62.20000076	174.3544519	1.15E+00
62.20999908	174.3742928	1.15E+00
62.20999908	174.3742928	1.15E+00
62.22000122	174.3943796	1.15E+00
62.22000122	174.3943796	1.15E+00
62.22999954	174.4143248	1.15E+00
62.22999954	174.4143248	1.15E+00
62.24000168	174.4342551	1.15E+00
62.24000168	174.4342551	1.15E+00
62.25	174.4544014	1.15E+00
62.25	174.4544014	1.15E+00
62.25999832	174.4742349	1.15E+00
62.25999832	174.4742349	1.15E+00
62.27000046	174.4943738	1.16E+00
62.27000046	174.4943738	1.16E+00
62.27999878	174.5144159	1.15E+00
62.27999878	174.5144159	1.15E+00
62.29000092	174.5343536	1.15E+00
62.29000092	174.5343536	1.15E+00
62.29999924	174.5543957	1.15E+00
62.29999924	174.5543957	1.15E+00
62.31000137	174.5743334	1.15E+00
62.31000137	174.5743334	1.15E+00
62.31999969	174.5944723	1.16E+00
62.31999969	174.5944723	1.16E+00
62.33000183	174.6143654	1.15E+00
62.33000183	174.6143654	1.15E+00
62.34000015	174.6344	1.16E+00
62.34000015	174.6344	1.16E+00
62.34999847	174.6544942	1.16E+00
62.34999847	174.6544942	1.16E+00
62.36000061	174.6743798	1.15E+00
62.36000061	174.6743798	1.15E+00
62.36999893	174.6945187	1.16E+00
62.36999893	174.6945187	1.16E+00
62.38000107	174.7144118	1.15E+00
62.38000107	174.7144118	1.15E+00
62.38999939	174.7344539	1.16E+00
62.38999939	174.7344539	1.16E+00
62.40000153	174.7544438	1.16E+00
62.40000153	174.7544438	1.16E+00
62.40999985	174.7744262	1.16E+00
62.40999985	174.7744262	1.16E+00
62.41999817	174.7943118	1.16E+00
62.41999817	174.7943118	1.16E+00
62.43000031	174.814406	1.16E+00
62.43000031	174.814406	1.16E+00
62.43999863	174.8343959	1.16E+00
62.43999863	174.8343959	1.16E+00
62.45000076	174.8542815	1.16E+00
62.45000076	174.8542815	1.16E+00
62.45999908	174.8743236	1.16E+00
62.45999908	174.8743236	1.16E+00
62.47000122	174.8943135	1.16E+00
62.47000122	174.8943135	1.16E+00
62.47999954	174.9144003	1.16E+00
62.47999954	174.9144003	1.16E+00
62.49000168	174.9343902	1.16E+00
62.49000168	174.9343902	1.16E+00
62.5	174.9543279	1.16E+00
62.5	174.9543279	1.16E+00
62.50999832	174.9743626	1.16E+00
62.50999832	174.9743626	1.16E+00
62.52000046	174.9944642	1.16E+00
62.52000046	174.9944642	1.16E+00
62.52999878	175.0143945	1.16E+00
62.52999878	175.0143945	1.16E+00
62.54000092	175.0344366	1.16E+00
62.54000092	175.0344366	1.16E+00
62.54999924	175.054583	1.16E+00
62.54999924	175.054583	1.16E+00
62.56000137	175.0746101	1.16E+00
62.56000137	175.0746101	1.16E+00
62.56999969	175.0945032	1.16E+00
62.56999969	175.0945032	1.16E+00
62.58000183	175.1145452	1.16E+00
62.58000183	175.1145452	1.16E+00
62.59000015	175.1343787	1.16E+00
62.59000015	175.1343787	1.16E+00
62.59999847	175.1544207	1.16E+00
62.59999847	175.1544207	1.16E+00
62.61000061	175.1743138	1.16E+00
62.61000061	175.1743138	1.16E+00
62.61999893	175.1944005	1.16E+00
62.61999893	175.1944005	1.16E+00
62.63000107	175.2141893	1.16E+00
62.63000107	175.2141893	1.16E+00
62.63999939	175.2343804	1.17E+00
62.63999939	175.2343804	1.17E+00
62.65000153	175.2543181	1.16E+00
62.65000153	175.2543181	1.16E+00
62.65999985	175.2741963	1.16E+00
62.65999985	175.2741963	1.16E+00
62.66999817	175.2943426	1.16E+00
62.66999817	175.2943426	1.16E+00
62.68000031	175.3142357	1.16E+00
62.68000031	175.3142357	1.16E+00
62.68999863	175.3342777	1.16E+00
62.68999863	175.3342777	1.16E+00
62.70000076	175.3544092	1.16E+00
62.70000076	175.3544092	1.16E+00
62.70999908	175.3743023	1.16E+00
62.70999908	175.3743023	1.16E+00
62.72000122	175.394389	1.16E+00
62.72000122	175.394389	1.16E+00
62.72999954	175.4144311	1.16E+00
62.72999954	175.4144311	1.16E+00
62.74000168	175.4344136	1.17E+00
62.74000168	175.4344136	1.17E+00
62.75	175.4543662	1.16E+00
62.75	175.4543662	1.16E+00
62.75999832	175.4744977	1.17E+00
62.75999832	175.4744977	1.17E+00
