# Ecoflex30 uniaxial material testing.	
# Length = 50mm	
# Max strain: 700%	
# Strain rate = 5%/s	
# Time (s) 	Length (mm)	Force (N)
46.72000122	143.3944732	8.65E-01
46.72999954	143.4145153	8.64E-01
46.72999954	143.4145153	8.64E-01
46.74000168	143.434602	8.64E-01
46.74000168	143.434602	8.64E-01
46.75	143.4544876	8.66E-01
46.75	143.4544876	8.66E-01
46.75999832	143.4745818	8.65E-01
46.75999832	143.4745818	8.65E-01
46.77000046	143.4944153	8.65E-01
46.77000046	143.4944153	8.65E-01
46.77999878	143.5143605	8.65E-01
46.77999878	143.5143605	8.65E-01
46.79000092	143.5344473	8.64E-01
46.79000092	143.5344473	8.64E-01
46.79999924	143.5542807	8.66E-01
46.79999924	143.5542807	8.66E-01
46.81000137	143.5743749	8.68E-01
46.81000137	143.5743749	8.68E-01
46.81999969	143.5943574	8.66E-01
46.81999969	143.5943574	8.66E-01
46.83000183	143.6142504	8.66E-01
46.83000183	143.6142504	8.66E-01
46.84000015	143.6342925	8.67E-01
46.84000015	143.6342925	8.67E-01
46.84999847	143.6543271	8.66E-01
46.84999847	143.6543271	8.66E-01
46.86000061	143.6742723	8.67E-01
46.86000061	143.6742723	8.67E-01
46.86999893	143.6942622	8.67E-01
46.86999893	143.6942622	8.67E-01
46.88000107	143.7144011	8.68E-01
46.88000107	143.7144011	8.68E-01
46.88999939	143.7344357	8.66E-01
46.88999939	143.7344357	8.66E-01
46.90000153	143.75453	8.68E-01
46.90000153	143.75453	8.68E-01
46.90999985	143.7743708	8.68E-01
46.90999985	143.7743708	8.68E-01
46.91999817	143.7944576	8.68E-01
46.91999817	143.7944576	8.68E-01
46.93000031	143.8143432	8.67E-01
46.93000031	143.8143432	8.67E-01
46.93999863	143.8344374	8.69E-01
46.93999863	143.8344374	8.69E-01
46.95000076	143.8545763	8.69E-01
46.95000076	143.8545763	8.69E-01
46.95999908	143.8744098	8.68E-01
46.95999908	143.8744098	8.68E-01
46.97000122	143.894504	8.69E-01
46.97000122	143.894504	8.69E-01
46.97999954	143.9144418	8.69E-01
46.97999954	143.9144418	8.69E-01
46.99000168	143.9344317	8.68E-01
46.99000168	143.9344317	8.68E-01
47	143.9544216	8.70E-01
47	143.9544216	8.70E-01
47.00999832	143.9743072	8.70E-01
47.00999832	143.9743072	8.70E-01
47.02000046	143.9942896	8.70E-01
47.02000046	143.9942896	8.70E-01
47.02999878	144.0143913	8.71E-01
47.02999878	144.0143913	8.71E-01
47.04000092	144.0342695	8.68E-01
47.04000092	144.0342695	8.68E-01
47.04999924	144.0543115	8.70E-01
47.04999924	144.0543115	8.70E-01
47.06000137	144.0743983	8.70E-01
47.06000137	144.0743983	8.70E-01
47.06999969	144.0943435	8.71E-01
47.06999969	144.0943435	8.71E-01
47.08000183	144.1143334	8.70E-01
47.08000183	144.1143334	8.70E-01
47.09000015	144.134368	8.71E-01
47.09000015	144.134368	8.71E-01
47.09999847	144.1543579	8.70E-01
47.09999847	144.1543579	8.70E-01
47.11000061	144.1744	8.72E-01
47.11000061	144.1744	8.72E-01
47.11999893	144.1943899	8.71E-01
47.11999893	144.1943899	8.71E-01
47.13000107	144.214581	8.72E-01
47.13000107	144.214581	8.72E-01
47.13999939	144.2344666	8.69E-01
47.13999939	144.2344666	8.69E-01
47.15000153	144.2544118	8.72E-01
47.15000153	144.2544118	8.72E-01
47.15999985	144.2745507	8.73E-01
47.15999985	144.2745507	8.73E-01
47.16999817	144.2943841	8.71E-01
47.16999817	144.2943841	8.71E-01
47.18000031	144.3145305	8.73E-01
47.18000031	144.3145305	8.73E-01
47.18999863	144.3343639	8.73E-01
47.18999863	144.3343639	8.73E-01
47.20000076	144.3544507	8.73E-01
47.20000076	144.3544507	8.73E-01
47.20999908	144.3744406	8.73E-01
47.20999908	144.3744406	8.73E-01
47.22000122	144.3943337	8.71E-01
47.22000122	144.3943337	8.71E-01
47.22999954	144.4143236	8.74E-01
47.22999954	144.4143236	8.74E-01
47.24000168	144.4344103	8.72E-01
47.24000168	144.4344103	8.72E-01
47.25	144.4543481	8.73E-01
47.25	144.4543481	8.73E-01
47.25999832	144.4742337	8.74E-01
47.25999832	144.4742337	8.74E-01
47.27000046	144.4944322	8.75E-01
47.27000046	144.4944322	8.75E-01
47.27999878	144.5143104	8.73E-01
47.27999878	144.5143104	8.73E-01
47.29000092	144.5342034	8.73E-01
47.29000092	144.5342034	8.73E-01
47.29999924	144.5543945	8.74E-01
47.29999924	144.5543945	8.74E-01
47.31000137	144.5743322	8.74E-01
47.31000137	144.5743322	8.74E-01
47.31999969	144.5944712	8.75E-01
47.31999969	144.5944712	8.75E-01
47.33000183	144.6143642	8.76E-01
47.33000183	144.6143642	8.76E-01
47.34000015	144.6345553	8.75E-01
47.34000015	144.6345553	8.75E-01
47.34999847	144.654493	8.73E-01
47.34999847	144.654493	8.73E-01
47.36000061	144.6744308	8.77E-01
47.36000061	144.6744308	8.77E-01
47.36999893	144.6945176	8.75E-01
47.36999893	144.6945176	8.75E-01
47.38000107	144.7144106	8.75E-01
47.38000107	144.7144106	8.75E-01
47.38999939	144.7344527	8.76E-01
47.38999939	144.7344527	8.76E-01
47.40000153	144.7543308	8.76E-01
47.40000153	144.7543308	8.76E-01
47.40999985	144.7744325	8.77E-01
47.40999985	144.7744325	8.77E-01
47.41999817	144.7944671	8.76E-01
47.41999817	144.7944671	8.76E-01
47.43000031	144.8143005	8.75E-01
47.43000031	144.8143005	8.75E-01
47.43999863	144.8342904	8.77E-01
47.43999863	144.8342904	8.77E-01
47.45000076	144.8542804	8.81E-01
47.45000076	144.8542804	8.81E-01
47.45999908	144.8743224	8.76E-01
47.45999908	144.8743224	8.76E-01
47.47000122	144.894208	8.77E-01
47.47000122	144.894208	8.77E-01
47.47999954	144.9143991	8.77E-01
47.47999954	144.9143991	8.77E-01
47.49000168	144.934389	8.77E-01
47.49000168	144.934389	8.77E-01
47.5	144.9542746	8.78E-01
47.5	144.9542746	8.78E-01
47.50999832	144.9743167	8.78E-01
47.50999832	144.9743167	8.78E-01
47.52000046	144.9942544	8.80E-01
47.52000046	144.9942544	8.80E-01
47.52999878	145.0143412	8.77E-01
47.52999878	145.0143412	8.77E-01
47.54000092	145.0343832	8.79E-01
47.54000092	145.0343832	8.79E-01
47.54999924	145.0544253	8.78E-01
47.54999924	145.0544253	8.78E-01
47.56000137	145.0746164	8.81E-01
47.56000137	145.0746164	8.81E-01
47.56999969	145.0944498	8.77E-01
47.56999969	145.0944498	8.77E-01
47.58000183	145.114544	8.79E-01
47.58000183	145.114544	8.79E-01
47.59000015	145.1343849	8.77E-01
47.59000015	145.1343849	8.77E-01
47.59999847	145.1544195	8.79E-01
47.59999847	145.1544195	8.79E-01
47.61000061	145.1743051	8.80E-01
47.61000061	145.1743051	8.80E-01
47.61999893	145.1943994	8.81E-01
47.61999893	145.1943994	8.81E-01
47.63000107	145.2143893	8.78E-01
47.63000107	145.2143893	8.78E-01
47.63999939	145.234327	8.80E-01
47.63999939	145.234327	8.80E-01
47.65000153	145.2544138	8.82E-01
47.65000153	145.2544138	8.82E-01
47.65999985	145.2742547	8.81E-01
47.65999985	145.2742547	8.81E-01
47.66999817	145.2942967	8.83E-01
47.66999817	145.2942967	8.83E-01
47.68000031	145.3141302	8.81E-01
47.68000031	145.3141302	8.81E-01
47.68999863	145.3343213	8.82E-01
47.68999863	145.3343213	8.82E-01
47.70000076	145.3544155	8.80E-01
47.70000076	145.3544155	8.80E-01
47.70999908	145.3743532	8.81E-01
47.70999908	145.3743532	8.81E-01
47.72000122	145.3944921	8.82E-01
47.72000122	145.3944921	8.82E-01
47.72999954	145.414333	8.80E-01
47.72999954	145.414333	8.80E-01
47.74000168	145.4343751	8.81E-01
47.74000168	145.4343751	8.81E-01
47.75	145.4543576	8.84E-01
47.75	145.4543576	8.84E-01
47.75999832	145.4743475	8.84E-01
47.75999832	145.4743475	8.84E-01
47.77000046	145.4944417	8.84E-01
47.77000046	145.4944417	8.84E-01
47.77999878	145.5144837	8.83E-01
47.77999878	145.5144837	8.83E-01
47.79000092	145.5344141	8.80E-01
47.79000092	145.5344141	8.80E-01
47.79999924	145.5545008	8.85E-01
47.79999924	145.5545008	8.85E-01
47.81000137	145.574446	8.82E-01
47.81000137	145.574446	8.82E-01
47.81999969	145.5942869	8.84E-01
47.81999969	145.5942869	8.84E-01
47.83000183	145.6143215	8.84E-01
47.83000183	145.6143215	8.84E-01
47.84000015	145.6343114	8.82E-01
47.84000015	145.6343114	8.82E-01
47.84999847	145.6542939	8.84E-01
47.84999847	145.6542939	8.84E-01
47.86000061	145.6743956	8.84E-01
47.86000061	145.6743956	8.84E-01
47.86999893	145.6943259	8.84E-01
47.86999893	145.6943259	8.84E-01
47.88000107	145.7143158	8.84E-01
47.88000107	145.7143158	8.84E-01
47.88999939	145.7343057	8.84E-01
47.88999939	145.7343057	8.84E-01
47.90000153	145.7543477	8.84E-01
47.90000153	145.7543477	8.84E-01
47.90999985	145.7742333	8.86E-01
47.90999985	145.7742333	8.86E-01
47.91999817	145.7943723	8.87E-01
47.91999817	145.7943723	8.87E-01
47.93000031	145.8144143	8.86E-01
47.93000031	145.8144143	8.86E-01
47.93999863	145.8344564	8.86E-01
47.93999863	145.8344564	8.86E-01
47.95000076	145.8543941	8.85E-01
47.95000076	145.8543941	8.85E-01
47.95999908	145.8744362	8.86E-01
47.95999908	145.8744362	8.86E-01
47.97000122	145.894523	8.86E-01
47.97000122	145.894523	8.86E-01
47.97999954	145.914416	8.86E-01
47.97999954	145.914416	8.86E-01
47.99000168	145.9346518	8.89E-01
47.99000168	145.9346518	8.89E-01
48	145.9545895	8.84E-01
48	145.9545895	8.84E-01
48.00999832	145.9743783	8.87E-01
48.00999832	145.9743783	8.87E-01
48.02000046	145.9944651	8.87E-01
48.02000046	145.9944651	8.87E-01
48.02999878	146.0143581	8.87E-01
48.02999878	146.0143581	8.87E-01
48.04000092	146.0343927	8.88E-01
48.04000092	146.0343927	8.88E-01
48.04999924	146.0542262	8.87E-01
48.04999924	146.0542262	8.87E-01
48.06000137	146.0743278	8.89E-01
48.06000137	146.0743278	8.89E-01
48.06999969	146.0943177	8.86E-01
48.06999969	146.0943177	8.86E-01
48.08000183	146.114248	8.87E-01
48.08000183	146.114248	8.87E-01
48.09000015	146.1342901	8.88E-01
48.09000015	146.1342901	8.88E-01
48.09999847	146.1544365	8.89E-01
48.09999847	146.1544365	8.89E-01
48.11000061	146.1743146	8.87E-01
48.11000061	146.1743146	8.87E-01
48.11999893	146.1943045	8.88E-01
48.11999893	146.1943045	8.88E-01
48.13000107	146.2143987	8.90E-01
48.13000107	146.2143987	8.90E-01
48.13999939	146.2343886	8.91E-01
48.13999939	146.2343886	8.91E-01
48.15000153	146.254535	8.90E-01
48.15000153	146.254535	8.90E-01
48.15999985	146.2744132	8.90E-01
48.15999985	146.2744132	8.90E-01
48.16999817	146.2945521	8.91E-01
48.16999817	146.2945521	8.91E-01
48.18000031	146.3144973	8.89E-01
48.18000031	146.3144973	8.89E-01
48.18999863	146.334435	8.91E-01
48.18999863	146.334435	8.91E-01
48.20000076	146.3545218	8.89E-01
48.20000076	146.3545218	8.89E-01
48.20999908	146.374467	8.90E-01
48.20999908	146.374467	8.90E-01
48.22000122	146.3945538	8.90E-01
48.22000122	146.3945538	8.90E-01
48.22999954	146.4144468	8.90E-01
48.22999954	146.4144468	8.90E-01
48.24000168	146.4342803	8.90E-01
48.24000168	146.4342803	8.90E-01
48.25	146.454367	8.91E-01
48.25	146.454367	8.91E-01
48.25999832	146.4741483	8.91E-01
48.25999832	146.4741483	8.91E-01
48.27000046	146.4942947	8.91E-01
48.27000046	146.4942947	8.91E-01
48.27999878	146.5142846	8.90E-01
48.27999878	146.5142846	8.90E-01
48.29000092	146.5342224	8.92E-01
48.29000092	146.5342224	8.92E-01
48.29999924	146.5542123	8.91E-01
48.29999924	146.5542123	8.91E-01
48.31000137	146.5743586	8.91E-01
48.31000137	146.5743586	8.91E-01
48.31999969	146.5943485	8.91E-01
48.31999969	146.5943485	8.91E-01
48.33000183	146.6143832	8.93E-01
48.33000183	146.6143832	8.93E-01
48.34000015	146.6344252	8.93E-01
48.34000015	146.6344252	8.93E-01
48.34999847	146.6544077	8.93E-01
48.34999847	146.6544077	8.93E-01
48.36000061	146.6745019	8.92E-01
48.36000061	146.6745019	8.92E-01
48.36999893	146.6944396	8.94E-01
48.36999893	146.6944396	8.94E-01
48.38000107	146.7145339	8.92E-01
48.38000107	146.7145339	8.92E-01
48.38999939	146.7345163	8.93E-01
48.38999939	146.7345163	8.93E-01
48.40000153	146.7544541	8.93E-01
48.40000153	146.7544541	8.93E-01
48.40999985	146.7746004	8.94E-01
48.40999985	146.7746004	8.94E-01
48.41999817	146.794486	8.94E-01
48.41999817	146.794486	8.94E-01
48.43000031	146.814476	8.94E-01
48.43000031	146.814476	8.94E-01
48.43999863	146.834518	8.95E-01
48.43999863	146.834518	8.95E-01
48.45000076	146.8544558	8.94E-01
48.45000076	146.8544558	8.94E-01
48.45999908	146.8743861	8.93E-01
48.45999908	146.8743861	8.93E-01
48.47000122	146.8943313	8.96E-01
48.47000122	146.8943313	8.96E-01
48.47999954	146.914418	8.97E-01
48.47999954	146.914418	8.97E-01
48.49000168	146.9342589	8.93E-01
48.49000168	146.9342589	8.93E-01
48.5	146.9543979	8.94E-01
48.5	146.9543979	8.94E-01
48.50999832	146.9741791	8.94E-01
48.50999832	146.9741791	8.94E-01
48.52000046	146.9943777	8.95E-01
48.52000046	146.9943777	8.95E-01
48.52999878	147.0143154	8.93E-01
48.52999878	147.0143154	8.93E-01
48.54000092	147.0342532	8.95E-01
48.54000092	147.0342532	8.95E-01
48.54999924	147.0544964	8.97E-01
48.54999924	147.0544964	8.97E-01
48.56000137	147.0744863	8.95E-01
48.56000137	147.0744863	8.95E-01
48.56999969	147.0944241	8.96E-01
48.56999969	147.0944241	8.96E-01
48.58000183	147.1144661	8.96E-01
48.58000183	147.1144661	8.96E-01
48.59000015	147.134456	8.95E-01
48.59000015	147.134456	8.95E-01
48.59999847	147.1544981	8.99E-01
48.59999847	147.1544981	8.99E-01
48.61000061	147.1745327	8.98E-01
48.61000061	147.1745327	8.98E-01
48.61999893	147.1945748	8.97E-01
48.61999893	147.1945748	8.97E-01
48.63000107	147.2144604	8.96E-01
48.63000107	147.2144604	8.96E-01
48.63999939	147.2346067	8.98E-01
48.63999939	147.2346067	8.98E-01
48.65000153	147.2544402	8.96E-01
48.65000153	147.2544402	8.96E-01
48.65999985	147.2744748	8.98E-01
48.65999985	147.2744748	8.98E-01
48.66999817	147.2944647	8.98E-01
48.66999817	147.2944647	8.98E-01
48.68000031	147.3143503	8.99E-01
48.68000031	147.3143503	8.99E-01
48.68999863	147.3343402	8.97E-01
48.68999863	147.3343402	8.97E-01
48.70000076	147.3543823	8.99E-01
48.70000076	147.3543823	8.99E-01
48.70999908	147.3743722	8.99E-01
48.70999908	147.3743722	8.99E-01
48.72000122	147.3942578	8.99E-01
48.72000122	147.3942578	8.99E-01
48.72999954	147.4143967	9.00E-01
48.72999954	147.4143967	9.00E-01
48.74000168	147.4343419	8.98E-01
48.74000168	147.4343419	8.98E-01
48.75	147.4542797	9.00E-01
48.75	147.4542797	9.00E-01
48.75999832	147.4743664	9.01E-01
48.75999832	147.4743664	9.01E-01
48.77000046	147.494252	9.00E-01
48.77000046	147.494252	9.00E-01
48.77999878	147.5144506	9.00E-01
48.77999878	147.5144506	9.00E-01
48.79000092	147.5344405	8.98E-01
48.79000092	147.5344405	8.98E-01
48.79999924	147.5544751	9.01E-01
48.79999924	147.5544751	9.01E-01
48.81000137	147.5745693	9.00E-01
48.81000137	147.5745693	9.00E-01
48.81999969	147.594507	9.00E-01
48.81999969	147.594507	9.00E-01
48.83000183	147.6144969	8.99E-01
48.83000183	147.6144969	8.99E-01
48.84000015	147.634539	9.01E-01
48.84000015	147.634539	9.01E-01
48.84999847	147.6544693	9.01E-01
48.84999847	147.6544693	9.01E-01
48.86000061	147.6744071	9.01E-01
48.86000061	147.6744071	9.01E-01
48.86999893	147.6943523	9.03E-01
48.86999893	147.6943523	9.03E-01
48.88000107	147.7144912	9.01E-01
48.88000107	147.7144912	9.01E-01
48.88999939	147.7343321	9.01E-01
48.88999939	147.7343321	9.01E-01
48.90000153	147.7543667	9.02E-01
48.90000153	147.7543667	9.02E-01
48.90999985	147.7743566	9.02E-01
48.90999985	147.7743566	9.02E-01
48.91999817	147.7942422	9.02E-01
48.91999817	147.7942422	9.02E-01
48.93000031	147.8142321	9.03E-01
48.93000031	147.8142321	9.03E-01
48.93999863	147.8343189	9.03E-01
48.93999863	147.8343189	9.03E-01
48.95000076	147.8542641	9.01E-01
48.95000076	147.8542641	9.01E-01
48.95999908	147.8743508	9.04E-01
48.95999908	147.8743508	9.04E-01
48.97000122	147.8943929	9.03E-01
48.97000122	147.8943929	9.03E-01
48.97999954	147.9143307	9.04E-01
48.97999954	147.9143307	9.04E-01
48.99000168	147.9343206	9.04E-01
48.99000168	147.9343206	9.04E-01
49	147.9543105	9.05E-01
49	147.9543105	9.05E-01
49.00999832	147.9744494	9.04E-01
49.00999832	147.9744494	9.04E-01
49.02000046	147.9943871	9.04E-01
49.02000046	147.9943871	9.04E-01
49.02999878	148.0145261	9.04E-01
49.02999878	148.0145261	9.04E-01
49.04000092	148.034516	9.05E-01
49.04000092	148.034516	9.05E-01
49.04999924	148.0544016	9.03E-01
49.04999924	148.0544016	9.03E-01
49.06000137	148.0743915	9.06E-01
49.06000137	148.0743915	9.06E-01
49.06999969	148.0943292	9.04E-01
49.06999969	148.0943292	9.04E-01
49.08000183	148.1143191	9.07E-01
49.08000183	148.1143191	9.07E-01
49.09000015	148.1343091	9.06E-01
49.09000015	148.1343091	9.06E-01
49.09999847	148.1541947	9.07E-01
49.09999847	148.1541947	9.07E-01
49.11000061	148.1742889	9.07E-01
49.11000061	148.1742889	9.07E-01
49.11999893	148.1942713	9.06E-01
49.11999893	148.1942713	9.06E-01
49.13000107	148.2142165	9.04E-01
49.13000107	148.2142165	9.04E-01
49.13999939	148.2342511	9.06E-01
49.13999939	148.2342511	9.06E-01
49.15000153	148.254241	9.07E-01
49.15000153	148.254241	9.07E-01
49.15999985	148.2742831	9.08E-01
49.15999985	148.2742831	9.08E-01
49.16999817	148.294273	9.07E-01
49.16999817	148.294273	9.07E-01
49.18000031	148.3143151	9.08E-01
49.18000031	148.3143151	9.08E-01
49.18999863	148.334454	9.08E-01
49.18999863	148.334454	9.08E-01
49.20000076	148.3542949	9.06E-01
49.20000076	148.3542949	9.06E-01
49.20999908	148.3744785	9.08E-01
49.20999908	148.3744785	9.08E-01
49.22000122	148.3944237	9.07E-01
49.22000122	148.3944237	9.07E-01
49.22999954	148.4143615	9.09E-01
49.22999954	148.4143615	9.09E-01
49.24000168	148.4345526	9.10E-01
49.24000168	148.4345526	9.10E-01
49.25	148.4544903	9.08E-01
49.25	148.4544903	9.08E-01
49.25999832	148.4743834	9.07E-01
49.25999832	148.4743834	9.07E-01
49.27000046	148.494418	9.08E-01
49.27000046	148.494418	9.08E-01
49.27999878	148.5142514	9.07E-01
49.27999878	148.5142514	9.07E-01
49.29000092	148.5343456	9.09E-01
49.29000092	148.5343456	9.09E-01
49.29999924	148.5542834	9.08E-01
49.29999924	148.5542834	9.08E-01
49.31000137	148.5743254	9.12E-01
49.31000137	148.5743254	9.12E-01
49.31999969	148.5944122	9.09E-01
49.31999969	148.5944122	9.09E-01
49.33000183	148.6144021	9.09E-01
49.33000183	148.6144021	9.09E-01
49.34000015	148.6342356	9.07E-01
49.34000015	148.6342356	9.07E-01
49.34999847	148.6541733	9.11E-01
49.34999847	148.6541733	9.11E-01
49.36000061	148.6742675	9.10E-01
49.36000061	148.6742675	9.10E-01
49.36999893	148.6943021	9.11E-01
49.36999893	148.6943021	9.11E-01
49.38000107	148.7141952	9.11E-01
49.38000107	148.7141952	9.11E-01
49.38999939	148.7343937	9.13E-01
49.38999939	148.7343937	9.13E-01
49.40000153	148.754324	9.09E-01
49.40000153	148.754324	9.09E-01
49.40999985	148.7743139	9.12E-01
49.40999985	148.7743139	9.12E-01
49.41999817	148.7944007	9.12E-01
49.41999817	148.7944007	9.12E-01
49.43000031	148.8142937	9.11E-01
49.43000031	148.8142937	9.11E-01
49.43999863	148.8342836	9.11E-01
49.43999863	148.8342836	9.11E-01
49.45000076	148.8544747	9.12E-01
49.45000076	148.8544747	9.12E-01
49.45999908	148.8743603	9.10E-01
49.45999908	148.8743603	9.10E-01
49.47000122	148.8944024	9.14E-01
49.47000122	148.8944024	9.14E-01
49.47999954	148.914288	9.12E-01
49.47999954	148.914288	9.12E-01
49.49000168	148.9343226	9.12E-01
49.49000168	148.9343226	9.12E-01
49.5	148.9542678	9.12E-01
49.5	148.9542678	9.12E-01
49.50999832	148.9742056	9.13E-01
49.50999832	148.9742056	9.13E-01
49.52000046	148.9941955	9.14E-01
49.52000046	148.9941955	9.14E-01
49.52999878	149.0141854	9.13E-01
49.52999878	149.0141854	9.13E-01
49.54000092	149.0343764	9.14E-01
49.54000092	149.0343764	9.14E-01
49.54999924	149.0544111	9.13E-01
49.54999924	149.0544111	9.13E-01
49.56000137	149.0743041	9.13E-01
49.56000137	149.0743041	9.13E-01
49.56999969	149.094294	9.14E-01
49.56999969	149.094294	9.14E-01
49.58000183	149.1142243	9.16E-01
49.58000183	149.1142243	9.16E-01
49.59000015	149.1342142	9.14E-01
49.59000015	149.1342142	9.14E-01
49.59999847	149.1542041	9.15E-01
49.59999847	149.1542041	9.15E-01
49.61000061	149.1742983	9.14E-01
49.61000061	149.1742983	9.14E-01
49.61999893	149.1942883	9.14E-01
49.61999893	149.1942883	9.14E-01
49.63000107	149.2144346	9.14E-01
49.63000107	149.2144346	9.14E-01
49.63999939	149.2343649	9.15E-01
49.63999939	149.2343649	9.15E-01
49.65000153	149.2543027	9.16E-01
49.65000153	149.2543027	9.16E-01
49.65999985	149.2743447	9.16E-01
49.65999985	149.2743447	9.16E-01
49.66999817	149.2943347	9.14E-01
49.66999817	149.2943347	9.14E-01
49.68000031	149.3143767	9.18E-01
49.68000031	149.3143767	9.18E-01
49.68999863	149.3342102	9.17E-01
49.68999863	149.3342102	9.17E-01
49.70000076	149.3544012	9.17E-01
49.70000076	149.3544012	9.17E-01
49.70999908	149.3743464	9.14E-01
49.70999908	149.3743464	9.14E-01
49.72000122	149.3942767	9.16E-01
49.72000122	149.3942767	9.16E-01
49.72999954	149.4142145	9.18E-01
49.72999954	149.4142145	9.18E-01
49.74000168	149.4342044	9.16E-01
49.74000168	149.4342044	9.16E-01
49.75	149.4542465	9.20E-01
49.75	149.4542465	9.20E-01
49.75999832	149.4742885	9.16E-01
49.75999832	149.4742885	9.16E-01
49.77000046	149.4943753	9.17E-01
49.77000046	149.4943753	9.17E-01
49.77999878	149.5142683	9.17E-01
49.77999878	149.5142683	9.17E-01
49.79000092	149.5343551	9.17E-01
49.79000092	149.5343551	9.17E-01
49.79999924	149.554345	9.17E-01
49.79999924	149.554345	9.17E-01
49.81000137	149.5742828	9.18E-01
49.81000137	149.5742828	9.18E-01
49.81999969	149.594526	9.17E-01
49.81999969	149.594526	9.17E-01
49.83000183	149.6142551	9.17E-01
49.83000183	149.6142551	9.17E-01
49.84000015	149.6344015	9.21E-01
49.84000015	149.6344015	9.21E-01
49.84999847	149.6543914	9.19E-01
49.84999847	149.6543914	9.19E-01
49.86000061	149.6743292	9.18E-01
49.86000061	149.6743292	9.18E-01
49.86999893	149.6943638	9.19E-01
49.86999893	149.6943638	9.19E-01
49.88000107	149.7143537	9.19E-01
49.88000107	149.7143537	9.19E-01
49.88999939	149.7343957	9.20E-01
49.88999939	149.7343957	9.20E-01
49.90000153	149.7542366	9.20E-01
49.90000153	149.7542366	9.20E-01
49.90999985	149.7743756	9.21E-01
49.90999985	149.7743756	9.21E-01
49.91999817	149.794209	9.18E-01
49.91999817	149.794209	9.18E-01
49.93000031	149.8143032	9.22E-01
49.93000031	149.8143032	9.22E-01
49.93999863	149.834241	9.20E-01
49.93999863	149.834241	9.20E-01
49.95000076	149.8542756	9.20E-01
49.95000076	149.8542756	9.20E-01
49.95999908	149.8742655	9.20E-01
49.95999908	149.8742655	9.20E-01
49.97000122	149.8943076	9.21E-01
49.97000122	149.8943076	9.21E-01
49.97999954	149.9144018	9.21E-01
49.97999954	149.9144018	9.21E-01
49.99000168	149.9341905	9.19E-01
49.99000168	149.9341905	9.19E-01
50	149.9543294	9.22E-01
50	149.9543294	9.22E-01
50.00999832	149.9742672	9.23E-01
50.00999832	149.9742672	9.23E-01
50.02000046	149.9943092	9.23E-01
50.02000046	149.9943092	9.23E-01
50.02999878	150.0144482	9.22E-01
50.02999878	150.0144482	9.22E-01
50.04000092	150.0342891	9.22E-01
50.04000092	150.0342891	9.22E-01
50.04999924	150.0543758	9.24E-01
50.04999924	150.0543758	9.24E-01
50.06000137	150.0745147	9.23E-01
50.06000137	150.0745147	9.23E-01
50.06999969	150.0943556	9.22E-01
50.06999969	150.0943556	9.22E-01
50.08000183	150.1144946	9.23E-01
50.08000183	150.1144946	9.23E-01
50.09000015	150.134328	9.23E-01
50.09000015	150.134328	9.23E-01
50.09999847	150.1543179	9.25E-01
50.09999847	150.1543179	9.25E-01
50.11000061	150.1742557	9.25E-01
50.11000061	150.1742557	9.25E-01
50.11999893	150.1943499	9.23E-01
50.11999893	150.1943499	9.23E-01
50.13000107	150.2143398	9.25E-01
50.13000107	150.2143398	9.25E-01
50.13999939	150.2342775	9.24E-01
50.13999939	150.2342775	9.24E-01
50.15000153	150.2542675	9.23E-01
50.15000153	150.2542675	9.23E-01
50.15999985	150.2742574	9.25E-01
50.15999985	150.2742574	9.25E-01
50.16999817	150.2941877	9.24E-01
50.16999817	150.2941877	9.24E-01
50.18000031	150.3142297	9.27E-01
50.18000031	150.3142297	9.27E-01
50.18999863	150.3343761	9.25E-01
50.18999863	150.3343761	9.25E-01
50.20000076	150.354366	9.24E-01
50.20000076	150.354366	9.24E-01
50.20999908	150.3742963	9.25E-01
50.20999908	150.3742963	9.25E-01
50.22000122	150.3943384	9.27E-01
50.22000122	150.3943384	9.27E-01
50.22999954	150.4143804	9.28E-01
50.22999954	150.4143804	9.28E-01
50.24000168	150.4343703	9.25E-01
50.24000168	150.4343703	9.25E-01
50.25	150.4543602	9.26E-01
50.25	150.4543602	9.26E-01
50.25999832	150.4743949	9.27E-01
50.25999832	150.4743949	9.27E-01
50.27000046	150.4944369	9.26E-01
50.27000046	150.4944369	9.26E-01
50.27999878	150.514479	9.26E-01
50.27999878	150.514479	9.26E-01
50.29000092	150.5344167	9.26E-01
50.29000092	150.5344167	9.26E-01
50.29999924	150.5544066	9.27E-01
50.29999924	150.5544066	9.27E-01
50.31000137	150.5743444	9.27E-01
50.31000137	150.5743444	9.27E-01
50.31999969	150.59423	9.28E-01
50.31999969	150.59423	9.28E-01
50.33000183	150.6143689	9.28E-01
50.33000183	150.6143689	9.28E-01
50.34000015	150.6341577	9.28E-01
50.34000015	150.6341577	9.28E-01
50.34999847	150.6542966	9.28E-01
50.34999847	150.6542966	9.28E-01
50.36000061	150.6743386	9.26E-01
50.36000061	150.6743386	9.26E-01
50.36999893	150.6942317	9.27E-01
50.36999893	150.6942317	9.27E-01
50.38000107	150.714162	9.29E-01
50.38000107	150.714162	9.29E-01
50.38999939	150.7342041	9.29E-01
50.38999939	150.7342041	9.29E-01
50.40000153	150.7543504	9.28E-01
50.40000153	150.7543504	9.28E-01
50.40999985	150.774385	9.29E-01
50.40999985	150.774385	9.29E-01
50.41999817	150.7944271	9.29E-01
50.41999817	150.7944271	9.29E-01
