File Path: C:\Users\admin\Desktop\Harshal_RRL\DUMBELL_ECOFLEX30_3_5_50mm\Test Run 2 23-10-2015 17 30 00\DAQ- Crosshead, … - (Timed).txt   
Test: Harshal_stressstrain_PET 2
Test Run: Test Run 2
Date: 23/10/2015 16:24:22


Crosshead 	Load 	Time 
mm	kN	sec
0.41397093445994	6.97860028594732E-06	0.230000004172325
0.41397093445994	6.97860028594732E-06	0.230000004172325
0.433858251199126	7.44129531085491E-06	0.239999994635582
0.433858251199126	7.44129531085491E-06	0.239999994635582
0.453898130217567	8.16159043461084E-06	0.25
0.453898130217567	8.16159043461084E-06	0.25
0.474090571515262	6.97609689086676E-06	0.259999990463257
0.474090571515262	6.97609689086676E-06	0.259999990463257
0.49392698565498	6.85085682198405E-06	0.270000010728836
0.49392698565498	6.85085682198405E-06	0.270000010728836
0.514170329552144	1.20288571342826E-05	0.280000001192093
0.514170329552144	1.20288571342826E-05	0.280000001192093
0.5340576171875	8.49343836307526E-06	0.28999999165535
0.5340576171875	8.49343836307526E-06	0.28999999165535
0.553944963030517	1.05914045125246E-05	0.300000011920929
0.553944963030517	1.05914045125246E-05	0.300000011920929
0.574035628233105	7.49117508530617E-06	0.310000002384186
0.574035628233105	7.49117508530617E-06	0.310000002384186
0.593770411796868	9.2286542057991E-06	0.319999992847443
0.593770411796868	9.2286542057991E-06	0.319999992847443
0.614013697486371	1.17287095636129E-05	0.330000013113022
0.614013697486371	1.17287095636129E-05	0.330000013113022
0.633748422842473	1.20676774531603E-05	0.340000003576279
0.633748422842473	1.20676774531603E-05	0.340000003576279
0.653940835036337	1.25091876834631E-05	0.349999994039536
0.653940835036337	1.25091876834631E-05	0.349999994039536
0.67392986966297	1.02371368557215E-05	0.360000014305115
0.67392986966297	1.02371368557215E-05	0.360000014305115
0.693817157298326	1.09542058780789E-05	0.370000004768372
0.693817157298326	1.09542058780789E-05	0.370000004768372
0.713907880708575	1.29715604707599E-05	0.379999995231628
0.713907880708575	1.29715604707599E-05	0.379999995231628
0.733795168343931	1.26484138891101E-05	0.389999985694885
0.733795168343931	1.26484138891101E-05	0.389999985694885
0.753835076466203	1.37254130095243E-05	0.400000005960464
0.753835076466203	1.37254130095243E-05	0.400000005960464
0.773925799876451	1.42908832058311E-05	0.409999996423721
0.773925799876451	1.42908832058311E-05	0.409999996423721
0.7940165232867	1.38499969616532E-05	0.419999986886978
0.7940165232867	1.38499969616532E-05	0.419999986886978
0.813903810922056	1.36861149221659E-05	0.430000007152557
0.813903810922056	1.36861149221659E-05	0.430000007152557
0.834045407827944	1.63369998335838E-05	0.439999997615814
0.834045407827944	1.63369998335838E-05	0.439999997615814
0.853983568958938	1.59587450325489E-05	0.449999988079071
0.853983568958938	1.59587450325489E-05	0.449999988079071
0.873921730089933	1.39082325622439E-05	0.46000000834465
0.873921730089933	1.39082325622439E-05	0.46000000834465
0.894114200491458	1.73078421503305E-05	0.469999998807907
0.894114200491458	1.73078421503305E-05	0.469999998807907
0.913950614631176	1.6228161752224E-05	0.479999989271164
0.913950614631176	1.6228161752224E-05	0.479999989271164
0.934041396249086	1.81379448622465E-05	0.490000009536743
0.934041396249086	1.81379448622465E-05	0.490000009536743
0.954081246163696	1.63308475166559E-05	0.5
0.954081246163696	1.63308475166559E-05	0.5
0.974019407294691	1.85056310147047E-05	0.509999990463257
0.974019407294691	1.85056310147047E-05	0.509999990463257
0.994161004200578	1.85194611549377E-05	0.519999980926514
0.994161004200578	1.85194611549377E-05	0.519999980926514
1.01404835004359	1.72939226031303E-05	0.529999971389771
1.01404835004359	1.72939226031303E-05	0.529999971389771
1.03398645296693	1.99117511510849E-05	0.540000021457672
1.03398645296693	1.99117511510849E-05	0.540000021457672
1.05392455589026	2.00821310281754E-05	0.550000011920929
1.05392455589026	2.00821310281754E-05	0.550000011920929
1.07401539571583	2.10460759699345E-05	0.560000002384186
1.07401539571583	2.10460759699345E-05	0.560000002384186
1.09385175164789	1.99838951230049E-05	0.569999992847443
1.09385175164789	1.99838951230049E-05	0.569999992847443
1.1138916015625	2.12765485048294E-05	0.579999983310699
1.1138916015625	2.12765485048294E-05	0.579999983310699
1.13372807390988	1.92072112113237E-05	0.589999973773956
1.13372807390988	1.92072112113237E-05	0.589999973773956
1.15381879732013	2.16484516859055E-05	0.600000023841858
1.15381879732013	2.16484516859055E-05	0.600000023841858
1.17365526966751	2.23246198147535E-05	0.610000014305115
1.17365526966751	2.23246198147535E-05	0.610000014305115
1.19369511958212	2.16742493212223E-05	0.620000004768372
1.19369511958212	2.16742493212223E-05	0.620000004768372
1.213836716488	2.2797679528594E-05	0.629999995231628
1.213836716488	2.2797679528594E-05	0.629999995231628
1.23382569290698	2.28311643004417E-05	0.639999985694885
1.23382569290698	2.28311643004417E-05	0.639999985694885
1.25396728981286	2.26260032504797E-05	0.649999976158142
1.25396728981286	2.26260032504797E-05	0.649999976158142
1.27395626623183	2.1223658695817E-05	0.660000026226044
1.27395626623183	2.1223658695817E-05	0.660000026226044
1.29394535906613	2.16221660375595E-05	0.670000016689301
1.29394535906613	2.16221660375595E-05	0.670000016689301
1.3139343354851	2.27664075791836E-05	0.680000007152557
1.3139343354851	2.27664075791836E-05	0.680000007152557
1.33392331190407	2.69557144492865E-05	0.689999997615814
1.33392331190407	2.69557144492865E-05	0.689999997615814
1.35396327823401	2.40330584347248E-05	0.699999988079071
1.35396327823401	2.40330584347248E-05	0.699999988079071
1.37400312814862	2.6192482560873E-05	0.709999978542328
1.37400312814862	2.6192482560873E-05	0.709999978542328
1.39399222098291	2.65163127332926E-05	0.720000028610229
1.39399222098291	2.65163127332926E-05	0.720000028610229
1.4140319544822	2.57453974336386E-05	0.730000019073486
1.4140319544822	2.57453974336386E-05	0.730000019073486
1.43397017382085	2.4357084184885E-05	0.740000009536743
1.43397017382085	2.4357084184885E-05	0.740000009536743
1.45380664616823	2.66267154365778E-05	0.75
1.45380664616823	2.66267154365778E-05	0.75
1.47374474909157	2.84677036106586E-05	0.759999990463257
1.47374474909157	2.84677036106586E-05	0.759999990463257
1.49383547250181	2.95616388320923E-05	0.769999980926514
1.49383547250181	2.95616388320923E-05	0.769999980926514
1.51382444892079	2.9069235548377E-05	0.779999971389771
1.51382444892079	2.9069235548377E-05	0.779999971389771
1.53391528874636	2.62472126632929E-05	0.790000021457672
1.53391528874636	2.62472126632929E-05	0.790000021457672
1.55375176109374	2.8400756418705E-05	0.800000011920929
1.55375176109374	2.8400756418705E-05	0.800000011920929
1.57374073751271	2.82638948410749E-05	0.810000002384186
1.57374073751271	2.82638948410749E-05	0.810000002384186
1.59372971393168	2.96374149620533E-05	0.819999992847443
1.59372971393168	2.96374149620533E-05	0.819999992847443
1.61356618627906	2.96454653143883E-05	0.829999983310699
1.61356618627906	2.96454653143883E-05	0.829999983310699
1.63370778318495	3.12857441604137E-05	0.839999973773956
1.63370778318495	3.12857441604137E-05	0.839999973773956
1.65364588610828	3.16966772079468E-05	0.850000023841858
1.65364588610828	3.16966772079468E-05	0.850000023841858
1.67388911359012	3.2000657171011E-05	0.860000014305115
1.67388911359012	3.2000657171011E-05	0.860000014305115
1.69397995341569	3.11970543116331E-05	0.870000004768372
1.69397995341569	3.11970543116331E-05	0.870000004768372
1.71386718284339	3.26154306530952E-05	0.879999995231628
1.71386718284339	3.26154306530952E-05	0.879999995231628
1.73400877974927	3.22819463908672E-05	0.889999985694885
1.73400877974927	3.22819463908672E-05	0.889999985694885
1.75379437860101	3.14878150820732E-05	0.899999976158142
1.75379437860101	3.14878150820732E-05	0.899999976158142
1.7739359755069	3.4375261515379E-05	0.910000026226044
1.7739359755069	3.4375261515379E-05	0.910000026226044
1.7939250683412	3.22403013706207E-05	0.920000016689301
1.7939250683412	3.22403013706207E-05	0.920000016689301
1.81396480184048	3.53071242570877E-05	0.930000007152557
1.81396480184048	3.53071242570877E-05	0.930000007152557
1.83395389467478	3.36377508938313E-05	0.939999997615814
1.83395389467478	3.36377508938313E-05	0.939999997615814
1.85379025060683	3.30859571695328E-05	0.949999988079071
1.85379025060683	3.30859571695328E-05	0.949999988079071
1.87383021693677	3.4538459032774E-05	0.959999978542328
1.87383021693677	3.4538459032774E-05	0.959999978542328
1.8937683198601	3.66229303181171E-05	0.970000028610229
1.8937683198601	3.66229303181171E-05	0.970000028610229
1.91380816977471	3.49358320236206E-05	0.980000019073486
1.91380816977471	3.49358320236206E-05	0.980000019073486
1.93379726260901	3.68784442543983E-05	0.990000009536743
1.93379726260901	3.68784442543983E-05	0.990000009536743
1.95373524911702	3.50094549357891E-05	1
1.95373524911702	3.50094549357891E-05	1
1.97372445836663	3.52268069982529E-05	1.00999999046326
1.97372445836663	3.52268069982529E-05	1.00999999046326
1.99376419186592	3.82314920425415E-05	1.01999998092651
1.99376419186592	3.82314920425415E-05	1.01999998092651
2.01380415819585	3.6404624581337E-05	1.02999997138977
2.01380415819585	3.6404624581337E-05	1.02999997138977
2.03369138762355	3.67568098008633E-05	1.03999996185303
2.03369138762355	3.67568098008633E-05	1.03999996185303
2.0537821110338	3.80442999303341E-05	1.04999995231628
2.0537821110338	3.80442999303341E-05	1.04999995231628
2.0737205632031	3.80420014262199E-05	1.05999994277954
2.0737205632031	3.80420014262199E-05	1.05999994277954
2.0938110537827	4.04411405324936E-05	1.07000005245209
2.0938110537827	4.04411405324936E-05	1.07000005245209
2.11385102011263	3.90099361538887E-05	1.08000004291534
2.11385102011263	3.90099361538887E-05	1.08000004291534
2.13389075361192	3.83720770478249E-05	1.0900000333786
2.13389075361192	3.83720770478249E-05	1.0900000333786
2.15387996286154	3.81968729197979E-05	1.10000002384186
2.15387996286154	3.81968729197979E-05	1.10000002384186
2.17391969636083	3.91651205718517E-05	1.11000001430511
2.17391969636083	3.91651205718517E-05	1.11000001430511
2.19385791569948	3.92570868134499E-05	1.12000000476837
2.19385791569948	3.92570868134499E-05	1.12000000476837
2.21394863910973	4.11433875560761E-05	1.12999999523163
2.21394863910973	4.11433875560761E-05	1.12999999523163
2.23393784835935	4.1097991168499E-05	1.13999998569489
2.23393784835935	4.1097991168499E-05	1.13999998569489
2.25377408787608	4.23903577029705E-05	1.14999997615814
2.25377408787608	4.23903577029705E-05	1.14999997615814
2.27416981942952	4.25395295023918E-05	1.1599999666214
2.27416981942952	4.25395295023918E-05	1.1599999666214
2.29380303062499	4.00813557207584E-05	1.16999995708466
2.29380303062499	4.00813557207584E-05	1.16999995708466
2.31369026005268	4.41534332931042E-05	1.17999994754791
2.31369026005268	4.41534332931042E-05	1.17999994754791
2.33383174054325	4.48796413838863E-05	1.19000005722046
2.33383174054325	4.48796413838863E-05	1.19000005722046
2.35366821289063	4.37928214669228E-05	1.20000004768372
2.35366821289063	4.37928214669228E-05	1.20000004768372
2.3736571893096	4.51927445828915E-05	1.21000003814697
2.3736571893096	4.51927445828915E-05	1.21000003814697
2.39379890263081	4.51294407248497E-05	1.22000002861023
2.39379890263081	4.51294407248497E-05	1.22000002861023
2.41373712196946	4.47815991938114E-05	1.23000001907349
2.41373712196946	4.47815991938114E-05	1.23000001907349
2.43377685546875	4.51318621635437E-05	1.24000000953674
2.43377685546875	4.51318621635437E-05	1.24000000953674
2.45376583188772	4.39778454601765E-05	1.25
2.45376583188772	4.39778454601765E-05	1.25
2.47375480830669	4.69521395862103E-05	1.25999999046326
2.47375480830669	4.69521395862103E-05	1.25999999046326
2.49384576454759	4.68691177666187E-05	1.26999998092651
2.49384576454759	4.68691177666187E-05	1.26999998092651
2.51378398388624	4.78345900774002E-05	1.27999997138977
2.51378398388624	4.78345900774002E-05	1.27999997138977
2.53387447446585	4.61249127984047E-05	1.28999996185303
2.53387447446585	4.61249127984047E-05	1.28999996185303
2.55391444079578	4.70697730779648E-05	1.29999995231628
2.55391444079578	4.70697730779648E-05	1.29999995231628
2.57390365004539	4.65608760714531E-05	1.30999994277954
2.57390365004539	4.65608760714531E-05	1.30999994277954
2.59394338354468	4.76627424359322E-05	1.32000005245209
2.59394338354468	4.76627424359322E-05	1.32000005245209
2.61383061297238	4.86096926033497E-05	1.33000004291534
2.61383061297238	4.86096926033497E-05	1.33000004291534
2.63387057930231	4.87963482737541E-05	1.3400000333786
2.63387057930231	4.87963482737541E-05	1.3400000333786
2.65370705164969	4.83983270823956E-05	1.35000002384186
2.65370705164969	4.83983270823956E-05	1.35000002384186
2.67379754222929	4.9594696611166E-05	1.36000001430511
2.67379754222929	4.9594696611166E-05	1.36000001430511
2.69399024546146	4.80642579495907E-05	1.37000000476837
2.69399024546146	4.80642579495907E-05	1.37000000476837
2.71387747488916	4.82888072729111E-05	1.37999999523163
2.71387747488916	4.82888072729111E-05	1.37999999523163
2.73371394723654	4.99705448746681E-05	1.38999998569489
2.73371394723654	4.99705448746681E-05	1.38999998569489
2.75380467064679	5.22606931626797E-05	1.39999997615814
2.75380467064679	5.22606931626797E-05	1.39999997615814
2.77364114299417	5.02549707889557E-05	1.4099999666214
2.77364114299417	5.02549707889557E-05	1.4099999666214
2.79368087649345	5.26692904531956E-05	1.41999995708466
2.79368087649345	5.26692904531956E-05	1.41999995708466
2.81361909583211	5.08594773709774E-05	1.42999994754791
2.81361909583211	5.08594773709774E-05	1.42999994754791
2.83376080915332	5.39664067327976E-05	1.44000005722046
2.83376080915332	5.39664067327976E-05	1.44000005722046
2.85364803858101	5.30112348496914E-05	1.45000004768372
2.85364803858101	5.30112348496914E-05	1.45000004768372
2.87373876199126	5.23252077400684E-05	1.46000003814697
2.87373876199126	5.23252077400684E-05	1.46000003814697
2.89377849549055	5.37283159792423E-05	1.47000002861023
2.89377849549055	5.37283159792423E-05	1.47000002861023
2.91366572491825	5.18493168056011E-05	1.48000001907349
2.91366572491825	5.18493168056011E-05	1.48000001907349
2.93375668115914	5.2664015442133E-05	1.49000000953674
2.93375668115914	5.2664015442133E-05	1.49000000953674
2.95379641465843	5.56461922824383E-05	1.5
2.95379641465843	5.56461922824383E-05	1.5
2.97383638098836	5.53233847022057E-05	1.50999999046326
2.97383638098836	5.53233847022057E-05	1.50999999046326
2.99387611448765	5.42648956179619E-05	1.51999998092651
2.99387611448765	5.42648956179619E-05	1.51999998092651
3.0138143338263	5.3631816059351E-05	1.52999997138977
3.0138143338263	5.3631816059351E-05	1.52999997138977
3.03385430015624	5.52948638796806E-05	1.53999996185303
3.03385430015624	5.52948638796806E-05	1.53999996185303
3.05389403365552	5.56916408240795E-05	1.54999995231628
3.05389403365552	5.56916408240795E-05	1.54999995231628
3.0737305060029	5.5652130395174E-05	1.55999994277954
3.0737305060029	5.5652130395174E-05	1.55999994277954
3.09377047233284	5.6182362139225E-05	1.57000005245209
3.09377047233284	5.6182362139225E-05	1.57000005245209
3.11381020583212	5.58049082756042E-05	1.58000004291534
3.11381020583212	5.58049082756042E-05	1.58000004291534
3.13379941508174	5.67641891539097E-05	1.5900000333786
3.13379941508174	5.67641891539097E-05	1.5900000333786
3.15389013849199	5.78789114952087E-05	1.60000002384186
3.15389013849199	5.78789114952087E-05	1.60000002384186
3.17398062907159	5.88817708194256E-05	1.61000001430511
3.17398062907159	5.88817708194256E-05	1.61000001430511
3.19376634433866	5.73190338909626E-05	1.62000000476837
3.19376634433866	5.73190338909626E-05	1.62000000476837
3.21370456367731	6.01683147251606E-05	1.62999999523163
3.21370456367731	6.01683147251606E-05	1.62999999523163
3.23379505425692	5.65162301063538E-05	1.63999998569489
3.23379505425692	5.65162301063538E-05	1.63999998569489
3.25388601049781	6.03232942521572E-05	1.64999997615814
3.25388601049781	6.03232942521572E-05	1.64999997615814
3.27372248284519	6.02278038859367E-05	1.6599999666214
3.27372248284519	6.02278038859367E-05	1.6599999666214
3.29391472041607	6.13472834229469E-05	1.66999995708466
3.29391472041607	6.13472834229469E-05	1.66999995708466
3.31385293975472	5.87917007505894E-05	1.67999994754791
3.31385293975472	5.87917007505894E-05	1.67999994754791
3.33389290608466	6.03588744997978E-05	1.69000005722046
3.33389290608466	6.03588744997978E-05	1.69000005722046
3.35388188250363	5.87934367358685E-05	1.70000004768372
3.35388188250363	5.87934367358685E-05	1.70000004768372
3.3738708589226	6.09757862985134E-05	1.71000003814697
3.3738708589226	6.09757862985134E-05	1.71000003814697
3.39401233941317	6.27881065011024E-05	1.72000002861023
3.39401233941317	6.27881065011024E-05	1.72000002861023
3.41389980167151	5.98689243197441E-05	1.73000001907349
3.41389980167151	5.98689243197441E-05	1.73000001907349
3.43399052508175	6.44142404198647E-05	1.74000000953674
3.43399052508175	6.44142404198647E-05	1.74000000953674
3.45403049141169	6.24714493751526E-05	1.75
3.45403049141169	6.24714493751526E-05	1.75
3.47391772083938	6.27622529864311E-05	1.75999999046326
3.47391772083938	6.27622529864311E-05	1.75999999046326
3.49380495026708	6.34071379899979E-05	1.76999998092651
3.49380495026708	6.34071379899979E-05	1.76999998092651
3.51384491659701	6.37909844517708E-05	1.77999997138977
3.51384491659701	6.37909844517708E-05	1.77999997138977
3.5338846500963	6.316938996315E-05	1.78999996185303
3.5338846500963	6.316938996315E-05	1.78999996185303
3.5538231022656	6.40443563461304E-05	1.79999995231628
3.5538231022656	6.40443563461304E-05	1.79999995231628
3.57396458275616	6.54374435544014E-05	1.80999994277954
3.57396458275616	6.54374435544014E-05	1.80999994277954
3.59400431625545	6.47408068180084E-05	1.82000005245209
3.59400431625545	6.47408068180084E-05	1.82000005245209
3.61384078860283	6.3538558781147E-05	1.83000004291534
3.61384078860283	6.3538558781147E-05	1.83000004291534
3.6338297650218	6.65433555841446E-05	1.8400000333786
3.6338297650218	6.65433555841446E-05	1.8400000333786
3.65376798436046	6.55992105603218E-05	1.85000002384186
3.65376798436046	6.55992105603218E-05	1.85000002384186
3.67380795069039	6.55834078788757E-05	1.86000001430511
3.67380795069039	6.55834078788757E-05	1.86000001430511
3.69379692710936	6.7779116332531E-05	1.87000000476837
3.69379692710936	6.7779116332531E-05	1.87000000476837
3.71393840759993	6.72227889299393E-05	1.87999999523163
3.71393840759993	6.72227889299393E-05	1.87999999523163
3.73387662693858	6.63852244615555E-05	1.88999998569489
3.73387662693858	6.63852244615555E-05	1.88999998569489
3.75386560335755	6.8193182349205E-05	1.89999997615814
3.75386560335755	6.8193182349205E-05	1.89999997615814
3.7739563267678	6.94332867860794E-05	1.9099999666214
3.7739563267678	6.94332867860794E-05	1.9099999666214
3.79379279911518	6.62007331848145E-05	1.91999995708466
3.79379279911518	6.62007331848145E-05	1.91999995708466
3.81398526951671	7.00796991586685E-05	1.92999994754791
3.81398526951671	7.00796991586685E-05	1.92999994754791
3.83377075195313	6.79764971137047E-05	1.94000005722046
3.83377075195313	6.79764971137047E-05	1.94000005722046
3.85396345518529	6.98964223265648E-05	1.95000004768372
3.85396345518529	6.98964223265648E-05	1.95000004768372
3.87390144169331	7.14627504348755E-05	1.96000003814697
3.87390144169331	7.14627504348755E-05	1.96000003814697
3.89394140802324	7.10262358188629E-05	1.97000002861023
3.89394140802324	7.10262358188629E-05	1.97000002861023
3.91382863745093	6.85624107718468E-05	1.98000001907349
3.91382863745093	6.85624107718468E-05	1.98000001907349
3.93386837095022	7.11555406451225E-05	1.99000000953674
3.93386837095022	7.11555406451225E-05	1.99000000953674
3.95380659028888	7.19739124178886E-05	2
3.95380659028888	7.19739124178886E-05	2
3.97374480962753	7.20926970243454E-05	2.00999999046326
3.97374480962753	7.20926970243454E-05	2.00999999046326
3.99393728002906	7.26011618971825E-05	2.01999998092651
3.99393728002906	7.26011618971825E-05	2.01999998092651
4.01407899335027	7.23870173096657E-05	2.02999997138977
4.01407899335027	7.23870173096657E-05	2.02999997138977
4.03381325304508	7.06200674176216E-05	2.03999996185303
4.03381325304508	7.06200674176216E-05	2.03999996185303
4.05390467494726	7.46245533227921E-05	2.04999995231628
4.05390467494726	7.46245533227921E-05	2.04999995231628
4.07379167154431	7.30851218104362E-05	2.05999994277954
4.07379167154431	7.30851218104362E-05	2.05999994277954
4.09393291920424	7.56708309054375E-05	2.0699999332428
4.09393291920424	7.56708309054375E-05	2.0699999332428
4.11376962438226	7.34517648816109E-05	2.07999992370605
4.11376962438226	7.34517648816109E-05	2.07999992370605
4.13386058062315	7.54881799221039E-05	2.08999991416931
4.13386058062315	7.54881799221039E-05	2.08999991416931
4.15384955704212	7.39245116710663E-05	2.09999990463257
4.15384955704212	7.39245116710663E-05	2.09999990463257
4.17394004762173	7.50749185681343E-05	2.10999989509583
4.17394004762173	7.50749185681343E-05	2.10999989509583
4.1939802467823	7.49159827828407E-05	2.11999988555908
4.1939802467823	7.49159827828407E-05	2.11999988555908
4.21391800045967	7.66861289739609E-05	2.13000011444092
4.21391800045967	7.66861289739609E-05	2.13000011444092
4.23400895670056	7.61310234665871E-05	2.14000010490417
4.23400895670056	7.61310234665871E-05	2.14000010490417
4.25394717603922	7.57115259766579E-05	2.15000009536743
4.25394717603922	7.57115259766579E-05	2.15000009536743
4.27398690953851	7.69491568207741E-05	2.16000008583069
4.27398690953851	7.69491568207741E-05	2.16000008583069
4.29397588595748	7.81047940254211E-05	2.17000007629395
4.29397588595748	7.81047940254211E-05	2.17000007629395
4.31391410529613	7.8598827123642E-05	2.1800000667572
4.31391410529613	7.8598827123642E-05	2.1800000667572
4.33395383879542	7.71397724747658E-05	2.19000005722046
4.33395383879542	7.71397724747658E-05	2.19000005722046
4.35389252379537	7.78345912694931E-05	2.20000004768372
4.35389252379537	7.78345912694931E-05	2.20000004768372
4.37398301437497	7.80583322048187E-05	2.21000003814697
4.37398301437497	7.80583322048187E-05	2.21000003814697
4.39371773973107	7.68287926912308E-05	2.22000002861023
4.39371773973107	7.68287926912308E-05	2.22000002861023
4.41401172429323	7.99178034067154E-05	2.23000001907349
4.41401172429323	7.99178034067154E-05	2.23000001907349
4.43389872089028	7.82569199800491E-05	2.24000000953674
4.43389872089028	7.82569199800491E-05	2.24000000953674
4.45373542606831	8.1291638314724E-05	2.25
4.45373542606831	8.1291638314724E-05	2.25
4.47397911921144	8.16496312618256E-05	2.25999999046326
4.47397911921144	8.16496312618256E-05	2.25999999046326
4.49376460164785	7.99039602279663E-05	2.26999998092651
4.49376460164785	7.99039602279663E-05	2.26999998092651
4.51385509222746	8.09692367911339E-05	2.27999997138977
4.51385509222746	8.09692367911339E-05	2.27999997138977
4.53379331156611	7.89214372634888E-05	2.28999996185303
4.53379331156611	7.89214372634888E-05	2.28999996185303
4.5538330450654	8.3209365606308E-05	2.29999995231628
4.5538330450654	8.3209365606308E-05	2.29999995231628
4.5739240013063	8.16429853439331E-05	2.30999994277954
4.5739240013063	8.16429853439331E-05	2.30999994277954
4.59386222064495	8.40455740690231E-05	2.3199999332428
4.59386222064495	8.40455740690231E-05	2.3199999332428
4.61400346830487	8.22492837905884E-05	2.32999992370605
4.61400346830487	8.22492837905884E-05	2.32999992370605
4.63409442454576	8.20652768015862E-05	2.33999991416931
4.63409442454576	8.20652768015862E-05	2.33999991416931
4.6539818868041	8.13801810145378E-05	2.34999990463257
4.6539818868041	8.13801810145378E-05	2.34999990463257
4.67407237738371	8.53007435798645E-05	2.35999989509583
4.67407237738371	8.53007435798645E-05	2.35999989509583
4.69406135380268	8.25722068548203E-05	2.36999988555908
4.69406135380268	8.25722068548203E-05	2.36999988555908
4.71399957314134	8.4044560790062E-05	2.38000011444092
4.71399957314134	8.4044560790062E-05	2.38000011444092
4.73403930664063	8.57365801930428E-05	2.39000010490417
4.73403930664063	8.57365801930428E-05	2.39000010490417
4.75397799164057	8.43501091003418E-05	2.40000009536743
4.75397799164057	8.43501091003418E-05	2.40000009536743
4.77391574531794	8.6658202111721E-05	2.41000008583069
4.77391574531794	8.6658202111721E-05	2.41000008583069
4.79395594447851	8.62245559692383E-05	2.42000007629395
4.79395594447851	8.62245559692383E-05	2.42000007629395
4.81384294107556	8.72092843055725E-05	2.4300000667572
4.81384294107556	8.72092843055725E-05	2.4300000667572
4.83403541147709	8.67284908890724E-05	2.44000005722046
4.83403541147709	8.67284908890724E-05	2.44000005722046
4.85371937975287	8.43701511621475E-05	2.45000004768372
4.85371937975287	8.43701511621475E-05	2.45000004768372
4.87375911325216	8.87612476944923E-05	2.46000003814697
4.87375911325216	8.87612476944923E-05	2.46000003814697
4.89374808967113	8.6521327495575E-05	2.47000002861023
4.89374808967113	8.6521327495575E-05	2.47000002861023
4.91383904591203	8.82833674550056E-05	2.48000001907349
4.91383904591203	8.82833674550056E-05	2.48000001907349
4.93387877941132	8.62122103571892E-05	2.49000000953674
4.93387877941132	8.62122103571892E-05	2.49000000953674
4.95396926999092	8.74817818403244E-05	2.5
4.95396926999092	8.74817818403244E-05	2.5
4.97395871207118	8.67968872189522E-05	2.50999999046326
4.97395871207118	8.67968872189522E-05	2.50999999046326
4.99389646574855	8.88701230287552E-05	2.51999998092651
4.99389646574855	8.88701230287552E-05	2.51999998092651
5.01393666490912	8.98170694708824E-05	2.52999997138977
5.01393666490912	8.98170694708824E-05	2.52999997138977
5.03397639840841	8.9121900498867E-05	2.53999996185303
5.03397639840841	8.9121900498867E-05	2.53999996185303
5.05406735464931	8.96788686513901E-05	2.54999995231628
5.05406735464931	8.96788686513901E-05	2.54999995231628
5.07400510832667	9.06834453344345E-05	2.55999994277954
5.07400510832667	9.06834453344345E-05	2.55999994277954
5.09409606456757	9.03983786702156E-05	2.5699999332428
5.09409606456757	9.03983786702156E-05	2.5699999332428
